,datetime,price,ticker,date,sp500,ln_return_index,ln_return_price,roll_resid,year,month
2027,2011-02-25,13.90999984741211,INCY,2011-02-25,2226.050049,0.010758262164332044,0.02843789049262004,0.02843789049262004,2011,2
2034,2011-02-28,13.68000030517578,INCY,2011-02-28,2238.550049,0.005599620296482661,-0.01667306046312202,-0.01667306046312202,2011,2
2041,2011-03-01,13.510000228881836,INCY,2011-03-01,2203.320068,-0.015863012122096697,-0.012504765588807176,-0.012504765588807176,2011,3
2048,2011-03-02,13.609999656677244,INCY,2011-03-02,2207.23999,0.0017775171318637527,0.007374622523834528,0.007374622523834528,2011,3
2055,2011-03-03,13.9399995803833,INCY,2011-03-03,2245.330078,0.017109676714673328,0.023957583793146647,0.023957583793146647,2011,3
2062,2011-03-04,14.029999732971193,INCY,2011-03-04,2228.780029,-0.007398174872888547,0.006435499850918536,0.006435499850918536,2011,3
2069,2011-03-07,13.829999923706055,INCY,2011-03-07,2210.26001,-0.008344203383156628,-0.014357734921554975,-0.014357734921554975,2011,3
2076,2011-03-08,14.18000030517578,INCY,2011-03-08,2230.399902,0.009070737452792665,0.024992402465432835,0.024992402465432835,2011,3
2083,2011-03-09,13.529999732971193,INCY,2011-03-09,2227.699951,-0.001211256552849181,-0.0469231201789026,-0.0469231201789026,2011,3
2090,2011-03-10,13.5,INCY,2011-03-10,2185.649902,-0.01905641878499543,-0.0022197370022589685,-0.0022197370022589685,2011,3
2097,2011-03-11,13.489999771118164,INCY,2011-03-11,2201.810059,0.007366553870649949,-0.0007410321914974938,-0.0007410321914974938,2011,3
2104,2011-03-14,13.369999885559082,INCY,2011-03-14,2188.560059,-0.006035955908817478,-0.008935270698564732,-0.008935270698564732,2011,3
2111,2011-03-15,13.880000114440918,INCY,2011-03-15,2164.060059,-0.011257705973781645,0.03743558076935971,0.03743558076935971,2011,3
2118,2011-03-16,14.039999961853027,INCY,2011-03-16,2121.939941,-0.019655377520735064,0.011461432556962851,0.011461432556962851,2011,3
2125,2011-03-17,14.0600004196167,INCY,2011-03-17,2150.429932,0.013337053745423664,0.0014235203465895838,0.0014235203465895838,2011,3
2132,2011-03-18,14.289999961853027,INCY,2011-03-18,2159.689941,0.004296875038396616,0.016226073045054946,0.016226073045054946,2011,3
2139,2011-03-21,14.020000457763672,INCY,2011-03-21,2192.090088,0.014890801222342,-0.019075075015084108,-0.019075075015084108,2011,3
2146,2011-03-22,14.010000228881836,INCY,2011-03-22,2184.570068,-0.003436422812046187,-0.0007135375712559829,-0.0007135375712559829,2011,3
2153,2011-03-23,14.109999656677244,INCY,2011-03-23,2190.959961,0.0029207421730345936,0.007112364846898523,0.007112364846898523,2011,3
2160,2011-03-24,14.770000457763672,INCY,2011-03-24,2211.419922,0.00929502171592723,0.045714386003241625,0.045714386003241625,2011,3
2167,2011-03-25,14.529999732971193,INCY,2011-03-25,2218.419922,0.0031603877669948853,-0.01638266833165445,-0.01638266833165445,2011,3
2174,2011-03-28,14.649999618530273,INCY,2011-03-28,2212.320068,-0.002753426230169438,0.008224850219752328,0.008224850219752328,2011,3
2181,2011-03-29,14.850000381469727,INCY,2011-03-29,2228.409912,0.007246517793960998,0.013559581512718622,0.013559581512718622,2011,3
2188,2011-03-30,15.239999771118164,INCY,2011-03-30,2243.550049,0.006771167442599819,0.02592364430310153,0.02592364430310153,2011,3
2195,2011-03-31,15.850000381469727,INCY,2011-03-31,2239.439941,-0.0018336463658282015,0.03924598915077306,0.03924598915077306,2011,3
2202,2011-04-01,15.850000381469727,INCY,2011-04-01,2250.580078,0.004962187166989232,0.0,0.0,2011,4
2209,2011-04-04,16.129999160766598,INCY,2011-04-04,2251.639893,0.00047079664094695897,0.017511315716986952,0.017511315716986952,2011,4
2216,2011-04-05,16.450000762939453,INCY,2011-04-05,2251.26001,-0.00016872815700308782,0.01964468348291091,0.01964468348291091,2011,4
2223,2011-04-06,16.420000076293945,INCY,2011-04-06,2257.110107,0.0025952173985812894,-0.0018254149199922977,-0.0018254149199922977,2011,4
2230,2011-04-07,16.459999084472653,INCY,2011-04-07,2253.76001,-0.0014853443034430034,0.0024330309568910604,0.0024330309568910604,2011,4
2237,2011-04-08,17.229999542236328,INCY,2011-04-08,2244.73999,-0.004010239897007833,0.045718884344433434,0.045718884344433434,2011,4
2244,2011-04-11,17.430000305175778,INCY,2011-04-11,2238.51001,-0.0027792266815735906,0.011540853068569617,0.011540853068569617,2011,4
2251,2011-04-12,17.469999313354492,INCY,2011-04-12,2221.1201170000004,-0.007798844588148713,0.002292207801119746,0.002292207801119746,2011,4
2258,2011-04-13,17.510000228881836,INCY,2011-04-13,2221.77002,0.00029255866546088784,0.002287074527553574,0.002287074527553574,2011,4
2265,2011-04-14,17.549999237060547,INCY,2011-04-14,2221.98999,9.900174612712185e-05,0.0022817470702873677,0.0022817470702873677,2011,4
2272,2011-04-15,17.979999542236328,INCY,2011-04-15,2230.699951,0.003912229337604162,0.024206097144330006,0.024206097144330006,2011,4
2279,2011-04-18,17.65999984741211,INCY,2011-04-18,2206.149902,-0.011066545122488891,-0.017957817048367294,-0.017957817048367294,2011,4
2286,2011-04-19,17.149999618530273,INCY,2011-04-19,2218.860107,0.005744728228504942,-0.029304035166687056,-0.029304035166687056,2011,4
2293,2011-04-20,17.450000762939453,INCY,2011-04-20,2248.899902,0.013447565505025991,0.017341541001077956,0.017341541001077956,2011,4
2300,2011-04-21,17.719999313354492,INCY,2011-04-21,2260.840088,0.005295300361840367,0.015354214057293713,0.015354214057293713,2011,4
2307,2011-04-25,17.290000915527347,INCY,2011-04-25,2257.23999,-0.0015936409712869123,-0.024565553780726303,-0.024565553780726303,2011,4
2314,2011-04-26,17.719999313354492,INCY,2011-04-26,2277.51001,0.008939921716465044,0.02456555378072643,0.02456555378072643,2011,4
2321,2011-04-27,18.229999542236328,INCY,2011-04-27,2292.129883,0.0063987199100310485,0.028374657152924365,0.028374657152924365,2011,4
2328,2011-04-28,18.709999084472656,INCY,2011-04-28,2300.459961,0.00362762076214781,0.025989527773370564,0.025989527773370564,2011,4
2335,2011-04-29,18.479999542236328,INCY,2011-04-29,2305.76001,0.00230125846024028,-0.012369049910706403,-0.012369049910706403,2011,4
2342,2011-05-02,18.26000022888184,INCY,2011-05-02,2301.719971,-0.0017536875046929646,-0.011976153741351588,-0.011976153741351588,2011,5
2349,2011-05-03,20.43000030517578,INCY,2011-05-03,2293.949951,-0.0033814558206168178,0.1122915360657358,0.1122915360657358,2011,5
2356,2011-05-04,19.350000381469727,INCY,2011-05-04,2278.629883,-0.006700867291895701,-0.05431198457717217,-0.05431198457717217,2011,5
2363,2011-05-05,19.059999465942386,INCY,2011-05-05,2258.080078,-0.009059404601494292,-0.015100568983744499,-0.015100568983744499,2011,5
2370,2011-05-06,19.799999237060547,INCY,2011-05-06,2266.969971,0.0039291960712080475,0.038090028961949456,0.038090028961949456,2011,5
2377,2011-05-09,20.209999084472656,INCY,2011-05-09,2277.300049,0.004546426928015639,0.020495586946625684,0.020495586946625684,2011,5
2384,2011-05-10,20.76000022888184,INCY,2011-05-10,2295.719971,0.008055954943547317,0.026850583208005672,0.026850583208005672,2011,5
2391,2011-05-11,20.0,INCY,2011-05-11,2271.469971,-0.010619320937758664,-0.03729579576883356,-0.03729579576883356,2011,5
2398,2011-05-12,20.5,INCY,2011-05-12,2282.840088,0.0049931341851681705,0.024692612590371414,0.024692612590371414,2011,5
2405,2011-05-13,19.770000457763672,INCY,2011-05-13,2264.52002,-0.008057495637598965,-0.03625922580737735,-0.03625922580737735,2011,5
2412,2011-05-16,19.690000534057614,INCY,2011-05-16,2250.610107,-0.006161486652632583,-0.004054740562659654,-0.004054740562659654,2011,5
2419,2011-05-17,19.31999969482422,INCY,2011-05-17,2250.350098,-0.00011553490297489003,-0.01897010678580159,-0.01897010678580159,2011,5
2426,2011-05-18,19.309999465942386,INCY,2011-05-18,2270.570068,0.008945128019509647,-0.0005177442051500486,-0.0005177442051500486,2011,5
2433,2011-05-19,18.950000762939453,INCY,2011-05-19,2275.709961,0.002261143245526819,-0.018819096994282136,-0.018819096994282136,2011,5
2440,2011-05-20,18.96999931335449,INCY,2011-05-20,2258.209961,-0.007719627698296245,0.0010547759614409431,0.0010547759614409431,2011,5
2447,2011-05-23,18.18000030517578,INCY,2011-05-23,2231.310059,-0.01198356340746368,-0.04253664221485328,-0.04253664221485328,2011,5
2454,2011-05-24,17.84000015258789,INCY,2011-05-24,2229.48999,-0.0008160281030336328,-0.01887896983068308,-0.01887896983068308,2011,5
2461,2011-05-25,17.989999771118164,INCY,2011-05-25,2236.75,0.0032510641661716226,0.008372899534719709,0.008372899534719709,2011,5
2468,2011-05-26,17.479999542236328,INCY,2011-05-26,2246.129883,0.004184763782824645,-0.02875869120017992,-0.02875869120017992,2011,5
2475,2011-05-27,17.920000076293945,INCY,2011-05-27,2255.73999,0.004269391105746983,0.024860067764722986,0.024860067764722986,2011,5
2482,2011-05-31,17.729999542236328,INCY,2011-05-31,2279.659912,0.010548196103032271,-0.01065931753673687,-0.01065931753673687,2011,5
2489,2011-06-01,16.940000534057614,INCY,2011-06-01,2227.959961,-0.022939919359464524,-0.045580373517190895,-0.045580373517190895,2011,6
2496,2011-06-02,16.860000610351562,INCY,2011-06-02,2225.360107,-0.001167602712432923,-0.004733731975462266,-0.004733731975462266,2011,6
2503,2011-06-03,16.510000228881836,INCY,2011-06-03,2203.810059,-0.009731040915369017,-0.020977716979608055,-0.020977716979608055,2011,6
2510,2011-06-06,16.899999618530273,INCY,2011-06-06,2180.139893,-0.010798661606867741,0.023347327561593332,0.023347327561593332,2011,6
2517,2011-06-07,17.0,INCY,2011-06-07,2178.149902,-0.000913198172629876,0.005899744699361756,0.005899744699361756,2011,6
2524,2011-06-08,17.209999084472653,INCY,2011-06-08,2169.5,-0.0039791214141398435,0.012277212969825134,0.012277212969825134,2011,6
2531,2011-06-09,18.15999984741211,INCY,2011-06-09,2185.52002,0.007357069398207912,0.05373080774468902,0.05373080774468902,2011,6
2538,2011-06-10,17.569999694824222,INCY,2011-06-10,2155.0,-0.014063072098765273,-0.03302847994086397,-0.03302847994086397,2011,6
2545,2011-06-13,17.450000762939453,INCY,2011-06-13,2157.149902,0.000997137032336117,-0.006853192459972515,-0.006853192459972515,2011,6
2552,2011-06-14,17.59000015258789,INCY,2011-06-14,2184.47998,0.012589944210760415,0.007990875054268131,0.007990875054268131,2011,6
2559,2011-06-15,17.760000228881836,INCY,2011-06-15,2146.449951,-0.01756251295000933,0.009618183027352508,0.009618183027352508,2011,6
2566,2011-06-16,17.809999465942386,INCY,2011-06-16,2150.580078,0.0019223176212250519,0.0028113168636646245,0.0028113168636646245,2011,6
2573,2011-06-17,17.93000030517578,INCY,2011-06-17,2157.139893,0.0030456111886378854,0.006715237322262457,0.006715237322262457,2011,6
2580,2011-06-20,18.25,INCY,2011-06-20,2168.800049,0.005390821136796458,0.017689775391058635,0.017689775391058635,2011,6
2587,2011-06-21,18.709999084472656,INCY,2011-06-21,2198.149902,0.013442011132573027,0.024893011324982207,0.024893011324982207,2011,6
2594,2011-06-22,18.38999938964844,INCY,2011-06-22,2184.030029,-0.006444245597771492,-0.017251085926571534,-0.017251085926571534,2011,6
2601,2011-06-23,18.459999084472656,INCY,2011-06-23,2177.850098,-0.00283361071608309,0.003799174052596267,0.003799174052596267,2011,6
2608,2011-06-24,18.3700008392334,INCY,2011-06-24,2152.310059,-0.011796485232120237,-0.004887234567476999,-0.004887234567476999,2011,6
2615,2011-06-27,18.57999992370605,INCY,2011-06-27,2172.080078,0.00914355833413847,0.011366784367421454,0.011366784367421454,2011,6
2622,2011-06-28,18.8700008392334,INCY,2011-06-28,2200.679932,0.013081102898872144,0.015487674575483891,0.015487674575483891,2011,6
2629,2011-06-29,19.100000381469727,INCY,2011-06-29,2219.199951,0.008380375883334568,0.012114951169885287,0.012114951169885287,2011,6
2636,2011-06-30,18.940000534057614,INCY,2011-06-30,2241.659912,0.010069875082651643,-0.00841223906954946,-0.00841223906954946,2011,6
2643,2011-07-01,19.26000022888184,INCY,2011-07-01,2274.26001,0.01443810558032302,0.016754302298500296,0.016754302298500296,2011,7
2650,2011-07-05,19.459999084472656,INCY,2011-07-05,2271.290039,-0.0013067599699119312,0.010330611457460103,0.010330611457460103,2011,7
2657,2011-07-06,19.479999542236328,INCY,2011-07-06,2274.419922,0.0013770713580317884,0.0010272450039951028,0.0010272450039951028,2011,7
2664,2011-07-07,19.81999969482422,INCY,2011-07-07,2298.310059,0.010449055362897275,0.017303238789249522,0.017303238789249522,2011,7
2671,2011-07-08,19.81999969482422,INCY,2011-07-08,2282.320068,-0.0069815966389845,0.0,0.0,2011,7
2678,2011-07-11,19.559999465942386,INCY,2011-07-11,2241.070068,-0.018239038544473056,-0.013204876201364525,-0.013204876201364525,2011,7
2685,2011-07-12,19.530000686645508,INCY,2011-07-12,2231.149902,-0.004436357038185435,-0.0015348572560247894,-0.0015348572560247894,2011,7
2692,2011-07-13,19.57999992370605,INCY,2011-07-13,2238.290039,0.003195095210365322,0.0025568531587526638,0.0025568531587526638,2011,7
2699,2011-07-14,20.100000381469727,INCY,2011-07-14,2223.290039,-0.0067241005449314275,0.026211200837783385,0.026211200837783385,2011,7
2706,2011-07-15,20.06999969482422,INCY,2011-07-15,2235.649902,0.005543871332523835,-0.001493686440946178,-0.001493686440946178,2011,7
2713,2011-07-18,19.440000534057614,INCY,2011-07-18,2217.550049,-0.008128964730534984,-0.03189332109828495,-0.03189332109828495,2011,7
2720,2011-07-19,19.71999931335449,INCY,2011-07-19,2253.709961,0.016174724917467763,0.014300487850344563,0.014300487850344563,2011,7
2727,2011-07-20,19.43000030517578,INCY,2011-07-20,2252.52002,-0.0005281315124508989,-0.014815035258965922,-0.014815035258965922,2011,7
2734,2011-07-21,19.559999465942386,INCY,2011-07-21,2283.22998,0.013541499984801838,0.006668358207341293,0.006668358207341293,2011,7
2741,2011-07-22,19.6299991607666,INCY,2011-07-22,2285.340088,0.0009237499342863099,0.0035723282326639285,0.0035723282326639285,2011,7
2748,2011-07-25,18.549999237060547,INCY,2011-07-25,2272.469971,-0.005647515381495588,-0.05658921761114411,-0.05658921761114411,2011,7
2755,2011-07-26,18.299999237060547,INCY,2011-07-26,2263.149902,-0.004109728054314899,-0.01356872976793787,-0.01356872976793787,2011,7
2762,2011-07-27,17.440000534057614,INCY,2011-07-27,2217.290039,-0.02047185778041165,-0.04813456905329125,-0.04813456905329125,2011,7
2769,2011-07-28,17.420000076293945,INCY,2011-07-28,2210.330078,-0.0031438861278886526,-0.0011474732993705802,-0.0011474732993705802,2011,7
2776,2011-07-29,17.440000534057614,INCY,2011-07-29,2196.080078,-0.0064678725641076264,0.0011474732993704976,0.0011474732993704976,2011,7
2783,2011-08-01,16.600000381469727,INCY,2011-08-01,2187.0,-0.004143246679428308,-0.04936373076080144,-0.04936373076080144,2011,8
2790,2011-08-02,16.239999771118164,INCY,2011-08-02,2131.100098,-0.025892417367847517,-0.02192539770277856,-0.02192539770277856,2011,8
2797,2011-08-03,15.970000267028807,INCY,2011-08-03,2142.560059,0.005363078975487119,-0.01676534169225006,-0.01676534169225006,2011,8
2804,2011-08-04,14.579999923706055,INCY,2011-08-04,2040.199951,-0.04895358505324236,-0.09106125759984132,-0.09106125759984132,2011,8
2811,2011-08-05,14.300000190734865,INCY,2011-08-05,2039.040039,-0.000568690262943075,-0.01939117074376724,-0.01939117074376724,2011,8
2818,2011-08-08,13.18000030517578,INCY,2011-08-08,1903.469971,-0.0688006069464928,-0.08155899837514333,-0.08155899837514333,2011,8
2825,2011-08-09,14.0,INCY,2011-08-09,1993.76001,0.046343787188477155,0.06035677738643796,0.06035677738643796,2011,8
2832,2011-08-10,13.199999809265135,INCY,2011-08-10,1906.530029,-0.04473745718428393,-0.05884051447254451,-0.05884051447254451,2011,8
2839,2011-08-11,13.729999542236328,INCY,2011-08-11,1995.140015,0.045429379792726474,0.03936637129676645,0.03936637129676645,2011,8
2846,2011-08-12,14.829999923706055,INCY,2011-08-12,2005.670044,0.005263960627804517,0.07706896456579193,0.07706896456579193,2011,8
2853,2011-08-15,15.699999809265135,INCY,2011-08-15,2049.51001,0.021622553604089167,0.05700854920027211,0.05700854920027211,2011,8
2860,2011-08-16,15.6899995803833,INCY,2011-08-16,2029.920044,-0.009604339982523587,-0.000637160204816776,-0.000637160204816776,2011,8
2867,2011-08-17,15.5600004196167,INCY,2011-08-17,2032.410034,0.0012258926596425033,-0.008319994282828693,-0.008319994282828693,2011,8
2874,2011-08-18,14.670000076293945,INCY,2011-08-18,1941.920044,-0.045545100711622384,-0.05889894836233113,-0.05889894836233113,2011,8
2881,2011-08-19,14.479999542236328,INCY,2011-08-19,1912.77002,-0.015124733353179877,-0.013036242011511736,-0.013036242011511736,2011,8
2888,2011-08-22,13.829999923706055,INCY,2011-08-22,1913.27002,0.00026136684280303647,-0.045928215183943945,-0.045928215183943945,2011,8
2895,2011-08-23,14.600000381469727,INCY,2011-08-23,1978.890015,0.033722258503988425,0.05418141468224135,0.05418141468224135,2011,8
2902,2011-08-24,14.81999969482422,INCY,2011-08-24,2005.130005,0.013172810027973783,0.014956044433428966,0.014956044433428966,2011,8
2909,2011-08-25,14.359999656677244,INCY,2011-08-25,1973.959961,-0.015667241431261508,-0.03153105956397487,-0.03153105956397487,2011,8
2916,2011-08-26,14.68000030517578,INCY,2011-08-26,2004.109985,0.015158406826921364,0.02203950426310212,0.02203950426310212,2011,8
2923,2011-08-29,15.3100004196167,INCY,2011-08-29,2061.050049,0.028015521005121828,0.04202019310269618,0.04202019310269618,2011,8
2930,2011-08-30,15.579999923706055,INCY,2011-08-30,2066.3701170000004,0.002577915856544238,0.017481798468080335,0.017481798468080335,2011,8
2937,2011-08-31,16.069999694824222,INCY,2011-08-31,2076.780029,0.0050251299320665955,0.03096612521333137,0.03096612521333137,2011,8
2944,2011-09-01,15.079999923706055,INCY,2011-09-01,2052.300049,-0.011857491916303399,-0.0635848032384881,-0.0635848032384881,2011,9
2951,2011-09-02,14.640000343322756,INCY,2011-09-02,2000.5,-0.02556399001342365,-0.02961182553635672,-0.02961182553635672,2011,9
2958,2011-09-06,14.619999885559082,INCY,2011-09-06,1985.670044,-0.007440738482022764,-0.0013670854902368787,-0.0013670854902368787,2011,9
2965,2011-09-07,15.529999732971193,INCY,2011-09-07,2043.050049,0.02848740249964573,0.06038317347227372,0.06038317347227372,2011,9
2972,2011-09-08,15.539999961853027,INCY,2011-09-08,2021.420044,-0.01064355682364133,0.000643722518531112,0.000643722518531112,2011,9
2979,2011-09-09,15.300000190734865,INCY,2011-09-09,1967.469971,-0.027051817832069527,-0.015564501620020535,-0.015564501620020535,2011,9
2986,2011-09-12,15.220000267028807,INCY,2011-09-12,1981.300049,0.007004780972248058,-0.005242470886581467,-0.005242470886581467,2011,9
2993,2011-09-13,15.25,INCY,2011-09-13,2000.079956,0.009433938111533553,0.0019691330752812947,0.0019691330752812947,2011,9
3000,2011-09-14,15.06999969482422,INCY,2011-09-14,2027.040039,0.013389462350636261,-0.011873510665566177,-0.011873510665566177,2011,9
3007,2011-09-15,14.949999809265135,INCY,2011-09-15,2062.25,0.017220999647221298,-0.007994705309344107,-0.007994705309344107,2011,9
3014,2011-09-16,14.65999984741211,INCY,2011-09-16,2074.060059,0.005710447681428465,-0.019588601028455974,-0.019588601028455974,2011,9
3021,2011-09-19,14.510000228881836,INCY,2011-09-19,2053.73999,-0.00984555109362533,-0.010284603379882516,-0.010284603379882516,2011,9
3028,2011-09-20,14.25,INCY,2011-09-20,2050.389893,-0.001632549573023165,-0.018081175955512355,-0.018081175955512355,2011,9
3035,2011-09-21,13.800000190734865,INCY,2011-09-21,1990.199951,-0.029794855195200854,-0.03208830073013353,-0.03208830073013353,2011,9
3042,2011-09-22,13.260000228881836,INCY,2011-09-22,1926.76001,-0.03239527063879225,-0.03991660396573605,-0.03991660396573605,2011,9
3049,2011-09-23,13.81999969482422,INCY,2011-09-23,1938.72998,0.006193268274669843,0.04136479423855003,0.04136479423855003,2011,9
3056,2011-09-26,14.43000030517578,INCY,2011-09-26,1983.969971,0.02306676394929874,0.043192597677142175,0.043192597677142175,2011,9
3063,2011-09-27,14.90999984741211,INCY,2011-09-27,2005.189941,0.010638916773958096,0.0327227246082354,0.0327227246082354,2011,9
3070,2011-09-28,14.100000381469727,INCY,2011-09-28,1964.199951,-0.020653777142424227,-0.05585729410400463,-0.05585729410400463,2011,9
3077,2011-09-29,14.15999984741211,INCY,2011-09-29,1980.22998,0.008127976681537126,0.004246253050879978,0.004246253050879978,2011,9
3084,2011-09-30,13.970000267028807,INCY,2011-09-30,1930.790039,-0.025283723687087534,-0.013508885106276628,-0.013508885106276628,2011,9
3091,2011-10-03,13.5,INCY,2011-10-03,1875.949951,-0.028814094132717932,-0.03422250693893221,-0.03422250693893221,2011,10
3098,2011-10-04,14.489999771118164,INCY,2011-10-04,1918.390015,0.022371128762627347,0.07076905509235919,0.07076905509235919,2011,10
3105,2011-10-05,15.170000076293945,INCY,2011-10-05,1953.670044,0.018223377120572308,0.045861057852962545,0.045861057852962545,2011,10
3112,2011-10-06,16.0,INCY,2011-10-06,1989.609985,0.018228954551243112,0.05326892385007568,0.05326892385007568,2011,10
3119,2011-10-07,15.649999618530273,INCY,2011-10-07,1973.420044,-0.008170531612533751,-0.022117829628681713,-0.022117829628681713,2011,10
3126,2011-10-10,16.290000915527347,INCY,2011-10-10,2040.76001,0.033554191918079165,0.040080586204654156,0.040080586204654156,2011,10
3133,2011-10-11,16.299999237060547,INCY,2011-10-11,2041.900024,0.0005584663038977633,0.0006135821908603298,0.0006135821908603298,2011,10
3140,2011-10-12,16.069999694824222,INCY,2011-10-12,2062.219971,0.009902299671921626,-0.014210900247596232,-0.014210900247596232,2011,10
3147,2011-10-13,14.979999542236328,INCY,2011-10-13,2056.26001,-0.0028942547677301197,-0.0702382132282676,-0.0702382132282676,2011,10
3154,2011-10-14,14.729999542236328,INCY,2011-10-14,2091.98999,0.01722695769158922,-0.016829748133175438,-0.016829748133175438,2011,10
3161,2011-10-17,14.020000457763672,INCY,2011-10-17,2051.540039,-0.019525011647915428,-0.049401285140370295,-0.049401285140370295,2011,10
3168,2011-10-18,14.199999809265135,INCY,2011-10-18,2093.429932,0.020213086958706723,0.01275703691797762,0.01275703691797762,2011,10
3175,2011-10-19,13.720000267028807,INCY,2011-10-19,2067.280029,-0.012570089031353546,-0.03438730941470221,-0.03438730941470221,2011,10
3182,2011-10-20,13.539999961853027,INCY,2011-10-20,2076.75,0.0045704241612145625,-0.01320637709370507,-0.01320637709370507,2011,10
3189,2011-10-21,14.100000381469727,INCY,2011-10-21,2115.860107,0.01865722806973342,0.04052655977193778,0.04052655977193778,2011,10
3196,2011-10-24,14.670000076293945,INCY,2011-10-24,2143.129883,0.01280592287420197,0.039629772916855543,0.039629772916855543,2011,10
3203,2011-10-25,14.25,INCY,2011-10-25,2100.169922,-0.02024906598696811,-0.029047690640908688,-0.029047690640908688,2011,10
3210,2011-10-26,14.40999984741211,INCY,2011-10-26,2122.320068,0.010491605299849136,0.011165492707743365,0.011165492707743365,2011,10
3217,2011-10-27,14.699999809265135,INCY,2011-10-27,2195.219971,0.03377239409071648,0.01992508138712673,0.01992508138712673,2011,10
3224,2011-10-28,14.539999961853027,INCY,2011-10-28,2196.129883,0.00041441107781163105,-0.010944011327744514,-0.010944011327744514,2011,10
3231,2011-10-31,13.770000457763672,INCY,2011-10-31,2141.810059,-0.025045373671831357,-0.05441112349767295,-0.05441112349767295,2011,10
3238,2011-11-01,13.489999771118164,INCY,2011-11-01,2081.969971,-0.0283367465526113,-0.02054369273122573,-0.02054369273122573,2011,11
3245,2011-11-02,13.43000030517578,INCY,2011-11-02,2115.699951,0.016071156909005187,-0.004457619994301866,-0.004457619994301866,2011,11
3252,2011-11-03,13.449999809265135,INCY,2011-11-03,2155.8701170000004,0.018808704806293035,0.0014880586082326626,0.0014880586082326626,2011,11
3259,2011-11-04,13.31999969482422,INCY,2011-11-04,2142.340088,-0.006295677988676787,-0.009712449665668917,-0.009712449665668917,2011,11
3266,2011-11-07,13.210000038146973,INCY,2011-11-07,2156.0,0.006355922382183272,-0.00829252077917985,-0.00829252077917985,2011,11
3273,2011-11-08,13.479999542236328,INCY,2011-11-08,2182.610107,0.012266804355040063,0.020232950103462606,0.020232950103462606,2011,11
3280,2011-11-09,12.800000190734865,INCY,2011-11-09,2102.719971,-0.03728972646608533,-0.051761885698698364,-0.051761885698698364,2011,11
3287,2011-11-10,12.789999961853027,INCY,2011-11-10,2121.139893,0.008721898624586572,-0.0007815732185437237,-0.0007815732185437237,2011,11
3294,2011-11-11,12.539999961853027,INCY,2011-11-11,2162.47998,0.01930207241728331,-0.01974008044543763,-0.01974008044543763,2011,11
3301,2011-11-14,12.670000076293945,INCY,2011-11-14,2142.090088,-0.009473672946604119,0.010313468191917854,0.010313468191917854,2011,11
3308,2011-11-15,12.600000381469727,INCY,2011-11-15,2152.800049,0.004987314160642642,-0.005540156121862264,-0.005540156121862264,2011,11
3315,2011-11-16,12.9399995803833,INCY,2011-11-16,2117.639893,-0.016467132658556514,0.026626412412072285,0.026626412412072285,2011,11
3322,2011-11-17,12.539999961853027,INCY,2011-11-17,2082.100098,-0.016925163686183024,-0.03139972448212793,-0.03139972448212793,2011,11
3329,2011-11-18,12.210000038146973,INCY,2011-11-18,2081.419922,-0.0003267312287599654,-0.02666824091589781,-0.02666824091589781,2011,11
3336,2011-11-21,12.079999923706055,INCY,2011-11-21,2042.709961,-0.018772977066017518,-0.01070410505590855,-0.01070410505590855,2011,11
3343,2011-11-22,12.289999961853027,INCY,2011-11-22,2034.410034,-0.004071471271754989,0.017234734283095136,0.017234734283095136,2011,11
3350,2011-11-23,11.800000190734865,INCY,2011-11-23,1989.540039,-0.022302391440929242,-0.04068637283844951,-0.04068637283844951,2011,11
3357,2011-11-25,11.779999732971193,INCY,2011-11-25,1984.5,-0.002536482598429661,-0.001696392080130325,-0.001696392080130325,2011,11
3364,2011-11-28,12.149999618530273,INCY,2011-11-28,2042.800049,0.02895444653705331,0.030925982834411492,0.030925982834411492,2011,11
3371,2011-11-29,12.359999656677244,INCY,2011-11-29,2048.060059,0.0025715926528291147,0.01713628586275075,0.01713628586275075,2011,11
3378,2011-11-30,13.770000457763672,INCY,2011-11-30,2137.080078,0.042547415361310875,0.10802692173148977,0.10802692173148977,2011,11
3385,2011-12-01,14.4399995803833,INCY,2011-12-01,2133.070068,-0.0018781593347606989,0.04750975842123939,0.04750975842123939,2011,12
3392,2011-12-02,14.239999771118164,INCY,2011-12-02,2132.639893,-0.0002016897564021883,-0.013947214494684602,-0.013947214494684602,2011,12
3399,2011-12-05,13.960000038146973,INCY,2011-12-05,2154.679932,0.01028159039012523,-0.019858789843849322,-0.019858789843849322,2011,12
3406,2011-12-06,13.5,INCY,2011-12-06,2157.100098,0.001122583358760191,-0.03350641462243384,-0.03350641462243384,2011,12
3413,2011-12-07,13.300000190734865,INCY,2011-12-07,2162.070068,0.002301355122626929,-0.014925635875708446,-0.014925635875708446,2011,12
3420,2011-12-08,13.399999618530273,INCY,2011-12-08,2116.409912,-0.021344912110970327,0.007490628920299968,0.007490628920299968,2011,12
3427,2011-12-09,13.600000381469727,INCY,2011-12-09,2152.149902,0.016746081475238664,0.014815142302275281,0.014815142302275281,2011,12
3434,2011-12-12,14.300000190734865,INCY,2011-12-12,2120.149902,-0.014980502262034836,0.05018972981271348,0.05018972981271348,2011,12
3441,2011-12-13,13.619999885559082,INCY,2011-12-13,2102.149902,-0.008526210776042323,-0.04872025828501458,-0.04872025828501458,2011,12
