,ticker,year,month,mthly_ave_resid,sec_pos_words,sec_neg_words,mthly_filing_count,gs_poswords,gs_negwords
315,BIIB,2017,6,0.0041338811312536024,7741.0,18732.0,2.0,0.0,0.0
316,BIIB,2017,7,0.0032509909130410144,11900.0,16779.0,2.0,239.0,471.0
317,BIIB,2017,8,0.0038715944557424233,0.0,0.0,0.0,118.0,146.0
318,BIIB,2017,9,-0.0005463150655581203,0.0,0.0,0.0,177.0,219.0
319,BIIB,2017,10,-0.00021243755845004556,11906.0,16723.0,2.0,18010.0,50270.0
320,BIIB,2017,11,0.0015793588785459251,590.0,1664.0,2.0,329.0,670.0
321,BIIB,2017,12,-0.0005618572071239994,0.0,0.0,0.0,59.0,73.0
322,BIIB,2018,1,0.004181623455671583,8307.0,13850.0,1.0,33617.0,93349.0
323,BIIB,2018,2,-0.009750752368342597,12591.0,19938.0,1.0,0.0,0.0
324,BIIB,2018,3,-0.0025676699376893084,0.0,0.0,0.0,118.0,146.0
325,BIIB,2018,4,-3.8274995111457123e-05,12041.0,16717.0,2.0,5606.0,11917.0
326,BIIB,2018,5,0.003262566660717672,0.0,0.0,0.0,90.0,199.0
327,BIIB,2018,6,-0.000606454348205116,1660.0,3704.0,3.0,0.0,0.0
328,BIIB,2018,7,0.006740000780208184,12017.0,16749.0,2.0,17944.0,48937.0
329,BIIB,2018,8,0.002417696482722938,204.0,592.0,1.0,118.0,146.0
330,BIIB,2018,9,-2.680616608297816e-05,0.0,0.0,0.0,59.0,73.0
331,BIIB,2018,10,-0.006496974895501104,12099.0,16692.0,2.0,149.0,272.0
332,BIIB,2018,11,0.004399375841752156,294.0,732.0,1.0,59.0,73.0
333,BIIB,2018,12,-0.005445148861970914,0.0,0.0,0.0,0.0,0.0
334,BIIB,2019,1,0.004935123635416931,8484.0,14024.0,1.0,57430.0,110536.0
335,BIIB,2019,2,-0.000917787587443744,13575.0,21144.0,2.0,85757.0,165061.0
336,BIIB,2019,3,-0.015600163107423803,178.0,284.0,1.0,89666.0,212703.0
337,BIIB,2019,4,-0.0014605326949846814,12802.0,18563.0,3.0,58646.0,151960.0
338,BIIB,2019,5,-0.0020170222506127474,252.0,647.0,1.0,85788.0,165187.0
339,BIIB,2019,6,0.0032185180206550173,1098.0,1673.0,1.0,171694.0,330520.0
340,BIIB,2019,7,0.0007613059664133524,10903.0,20314.0,2.0,1369.0,3033.0
341,BIIB,2019,8,-0.003591980874612106,0.0,0.0,0.0,25647.0,48139.0
342,BIIB,2019,9,0.0028887558856763025,0.0,0.0,0.0,25408.0,47668.0
343,BIIB,2019,10,0.010835109573183064,12244.0,23129.0,3.0,285.0,661.0
344,BIIB,2019,11,8.19556218599707e-05,0.0,0.0,0.0,270.0,597.0
345,GILD,2010,5,0.001555113344121332,9518.0,17656.0,4.0,59.0,73.0
346,GILD,2010,6,-0.002124187924467502,348.0,465.0,1.0,0.0,0.0
347,GILD,2010,7,-0.001352583332385578,18025.0,33557.0,4.0,59.0,73.0
348,GILD,2010,8,-0.0020794804201192288,8339.0,15874.0,2.0,180.0,398.0
349,GILD,2010,9,0.0053436797872617224,139.0,203.0,1.0,0.0,0.0
350,GILD,2010,10,0.005141365425690262,1546.0,2886.0,1.0,0.0,0.0
351,GILD,2010,11,-0.003965853703839427,7515.0,14710.0,2.0,0.0,0.0
352,GILD,2010,12,-0.0003249424135617887,412.0,550.0,1.0,0.0,0.0
353,GILD,2011,1,0.0028686495459731383,1813.0,3340.0,4.0,90.0,199.0
354,GILD,2011,2,0.0008164296803322827,10648.0,20076.0,4.0,59.0,73.0
355,GILD,2011,3,0.003728230031827501,2374.0,3944.0,1.0,90.0,199.0
356,GILD,2011,4,-0.004467366285807147,9068.0,16278.0,2.0,0.0,0.0
357,GILD,2011,5,0.0034290140242729398,10937.0,21614.0,2.0,149.0,272.0
358,GILD,2011,6,-0.00036079763585524383,133.0,185.0,1.0,0.0,0.0
359,GILD,2011,7,0.0011341070634607656,1636.0,2957.0,1.0,59.0,73.0
360,GILD,2011,8,-0.0026230244897832676,7509.0,13889.0,1.0,0.0,0.0
361,GILD,2011,9,-0.0013073688052870455,0.0,0.0,0.0,59.0,73.0
362,GILD,2011,10,0.0033867240573471754,1692.0,3231.0,2.0,180.0,398.0
363,GILD,2011,11,-0.0021151935821175968,18751.0,26513.0,3.0,90.0,225.0
364,GILD,2011,12,0.0012733776673662807,12130.0,20340.0,3.0,298.0,544.0
365,GILD,2012,1,0.00885478901805432,15284.0,35414.0,2.0,90.0,199.0
366,GILD,2012,2,-0.0035183998791019854,12780.0,25244.0,4.0,1232.0,2348.0
367,GILD,2012,3,0.0031985453446381554,0.0,0.0,0.0,0.0,0.0
368,GILD,2012,4,0.003133459524941446,4499.0,5908.0,1.0,59.0,73.0
369,GILD,2012,5,-0.0018457158387110526,14022.0,19803.0,2.0,0.0,0.0
370,GILD,2012,6,0.0012513461161488464,0.0,0.0,0.0,59.0,73.0
371,GILD,2012,7,0.002751228831339998,7752.0,10888.0,2.0,0.0,0.0
372,GILD,2012,8,0.002609010008619264,13255.0,19355.0,1.0,0.0,0.0
373,GILD,2012,9,0.007345183509397689,607.0,1016.0,1.0,0.0,0.0
374,GILD,2012,10,0.0006063465516244632,7500.0,10525.0,1.0,90.0,199.0
375,GILD,2012,11,0.00524345356235741,13457.0,19495.0,2.0,59.0,73.0
376,GILD,2012,12,-0.0010441626232602016,1066.0,1027.0,2.0,59.0,73.0
377,GILD,2013,1,0.003408399339053553,203.0,230.0,1.0,0.0,0.0
378,GILD,2013,2,0.004191218768166548,24433.0,35508.0,6.0,0.0,0.0
379,GILD,2013,3,0.006796390336368358,0.0,0.0,0.0,0.0,0.0
380,GILD,2013,4,0.001552124355879414,0.0,0.0,0.0,167884.0,402396.0
381,GILD,2013,5,0.003322358529803435,21727.0,30980.0,3.0,0.0,0.0
382,GILD,2013,6,-0.003036392935737039,0.0,0.0,0.0,0.0,0.0
383,GILD,2013,7,0.00819563933092933,6270.0,11996.0,1.0,0.0,0.0
384,GILD,2013,8,-0.00084433567792616,13251.0,19435.0,2.0,0.0,0.0
385,GILD,2013,9,0.002111730515776682,0.0,0.0,0.0,0.0,0.0
386,GILD,2013,10,0.005397512998422838,19485.0,31682.0,2.0,90.0,199.0
387,GILD,2013,11,0.0024869824440063746,0.0,0.0,0.0,59.0,74.0
388,GILD,2013,12,0.00018423834297964515,0.0,0.0,0.0,59.0,73.0
389,GILD,2014,1,0.0033951564304215845,971.0,1514.0,2.0,0.0,0.0
390,GILD,2014,2,0.0013783404588506524,23891.0,36158.0,3.0,18429.0,42017.0
391,GILD,2014,3,-0.007409580198015833,5462.0,10365.0,1.0,146960.0,335552.0
392,GILD,2014,4,0.004869766327205561,4537.0,8530.0,1.0,295.0,365.0
393,GILD,2014,5,0.0016222466713625117,14295.0,21126.0,2.0,21437.0,48679.0
394,GILD,2014,6,0.0009865402512895269,252.0,420.0,1.0,157501.0,351508.0
395,GILD,2014,7,0.004505889916228496,7070.0,14067.0,1.0,170611.0,388337.0
396,GILD,2014,8,0.007674452583225184,13369.0,19725.0,2.0,419.0,869.0
397,GILD,2014,9,-0.0004939736205500306,0.0,0.0,0.0,180.0,398.0
398,GILD,2014,10,0.002209717766263842,7006.0,14041.0,1.0,4348.0,7222.0
399,GILD,2014,11,-0.005796515655395114,20315.0,33887.0,2.0,4815.0,7809.0
400,GILD,2014,12,-0.002832187712901448,255.0,444.0,1.0,118.0,146.0
401,GILD,2015,1,0.005314153188631054,241.0,328.0,1.0,59.0,73.0
402,GILD,2015,2,-0.0006567681023247617,23444.0,35807.0,3.0,0.0,0.0
403,GILD,2015,3,-0.0024349232617283186,0.0,0.0,0.0,105017.0,183883.0
404,GILD,2015,4,0.0011411497172083306,5073.0,7754.0,1.0,295.0,365.0
405,GILD,2015,5,0.005532470413979503,12954.0,19237.0,2.0,149.0,272.0
406,GILD,2015,6,0.0019068555860401687,0.0,0.0,0.0,0.0,0.0
407,GILD,2015,7,0.0003018185056977594,8571.0,13538.0,1.0,0.0,0.0
408,GILD,2015,8,-0.005470032990104689,13015.0,18970.0,1.0,59.0,74.0
409,GILD,2015,9,-0.0032248757024230046,9689.0,19381.0,1.0,0.0,0.0
410,GILD,2015,10,0.004383171795972907,8361.0,13173.0,1.0,177.0,219.0
411,GILD,2015,11,-0.001013626289657375,13023.0,18915.0,1.0,149.0,272.0
412,GILD,2015,12,-0.0020937133588608287,3133.0,5751.0,1.0,0.0,0.0
413,GILD,2016,1,-0.010429439688001151,379.0,1054.0,1.0,534.0,836.0
414,GILD,2016,2,0.0024968476642969343,23185.0,34456.0,3.0,4425.0,7734.0
415,GILD,2016,3,0.0023403692936126326,4820.0,7469.0,1.0,0.0,0.0
416,GILD,2016,4,-0.0019307314595376592,5691.0,8564.0,1.0,118.0,146.0
417,GILD,2016,5,-0.0006248960385892104,13982.0,21072.0,3.0,0.0,0.0
418,GILD,2016,6,-0.0019413382391990667,0.0,0.0,0.0,24276.0,56988.0
419,GILD,2016,7,-0.002425422975316488,9753.0,15545.0,1.0,326.0,492.0
420,GILD,2016,8,-0.0006004717210012519,13441.0,19281.0,2.0,149.0,272.0
421,GILD,2016,9,0.000447474490427415,8918.0,18338.0,1.0,141732.0,336668.0
422,GILD,2016,10,-0.0034244384738308415,0.0,0.0,0.0,121203.0,284721.0
423,GILD,2016,11,4.5249700443384365e-05,22960.0,34660.0,2.0,298.0,544.0
424,GILD,2016,12,-0.0013699057259680574,0.0,0.0,0.0,239.0,471.0
425,GILD,2017,1,0.0005830944551154249,0.0,0.0,0.0,593.0,909.0
426,GILD,2017,2,-0.0014509261782587057,25932.0,36851.0,4.0,110135.0,262729.0
427,GILD,2017,3,-0.0016086310527571419,0.0,0.0,0.0,26604.0,67592.0
428,GILD,2017,4,0.00048594397278610093,0.0,0.0,0.0,267.0,418.0
429,GILD,2017,5,-0.0024940877863591387,22038.0,33930.0,3.0,149.0,272.0
430,GILD,2017,6,0.0039492244747154565,0.0,0.0,0.0,118.0,146.0
431,GILD,2017,7,0.003617017219444996,9829.0,15874.0,1.0,90.0,199.0
432,GILD,2017,8,0.004149636159795509,22827.0,33072.0,2.0,298.0,544.0
433,GILD,2017,9,-0.0016331218696960925,18861.0,40920.0,4.0,59.0,73.0
434,GILD,2017,10,-0.0035336986647512684,10662.0,17276.0,1.0,652.0,982.0
435,GILD,2017,11,-0.00011448440436091199,13267.0,18951.0,1.0,677.0,928.0
436,GILD,2017,12,-0.002144844227611735,151.0,273.0,1.0,1203.0,1893.0
437,GILD,2018,1,0.0074656892967803175,0.0,0.0,0.0,503.0,710.0
438,GILD,2018,2,-0.0032846696879085687,27386.0,39051.0,3.0,118.0,146.0
439,GILD,2018,3,-0.0020642708432020685,0.0,0.0,0.0,210.0,950.0
440,GILD,2018,4,-0.0020390054090152565,0.0,0.0,0.0,90.0,199.0
441,GILD,2018,5,-0.0031459308173161157,20119.0,30834.0,3.0,712.0,2236.0
442,GILD,2018,6,0.002370415269605488,0.0,0.0,0.0,118.0,146.0
443,GILD,2018,7,0.0044811058704048905,11835.0,18545.0,2.0,118.0,146.0
444,GILD,2018,8,-0.0011892416106192526,14400.0,21688.0,2.0,295.0,365.0
445,GILD,2018,9,0.0010186601584057263,151.0,458.0,1.0,118.0,146.0
446,GILD,2018,10,-0.005407726055535222,11817.0,18173.0,1.0,565.0,962.0
447,GILD,2018,11,0.002556247667542385,12922.0,18262.0,1.0,593.0,909.0
448,GILD,2018,12,-0.007361381446764815,1137.0,2444.0,1.0,506.0,889.0
449,GILD,2019,1,0.005365328323175157,262.0,1103.0,1.0,66079.0,133911.0
450,GILD,2019,2,-0.003891750329253338,28329.0,40132.0,4.0,130963.0,265467.0
451,GILD,2019,3,-7.3202938145449275e-06,81.0,319.0,1.0,44492.0,105129.0
452,GILD,2019,4,2.1968678072538853e-05,0.0,0.0,0.0,621.0,856.0
453,GILD,2019,5,-0.0019929065441414403,25585.0,42475.0,6.0,74856.0,164404.0
454,GILD,2019,6,0.004092876022896084,0.0,0.0,0.0,171812.0,330666.0
455,GILD,2019,7,-0.0013936667042352825,13082.0,21151.0,4.0,43362.0,85923.0
456,GILD,2019,8,-0.0013948065936143323,14087.0,25197.0,2.0,239.0,471.0
457,GILD,2019,9,-0.00012606360673565265,0.0,0.0,0.0,341.0,555.0
458,GILD,2019,10,0.0002257891583840189,13851.0,22800.0,2.0,11298.0,20788.0
459,GILD,2019,11,0.0007400653587757405,12546.0,21537.0,1.0,475.0,763.0
460,INCY,2010,5,0.0019781060117596803,11316.0,25922.0,4.0,0.0,0.0
461,INCY,2010,6,-0.006918778383326627,0.0,0.0,0.0,0.0,0.0
462,INCY,2010,7,0.007726092989818977,0.0,0.0,0.0,0.0,0.0
463,INCY,2010,8,-0.001816287689281503,8933.0,17186.0,2.0,0.0,0.0
464,INCY,2010,9,0.011687389036051052,437.0,902.0,1.0,0.0,0.0
465,INCY,2010,10,0.0019546245260932435,0.0,0.0,0.0,0.0,0.0
466,INCY,2010,11,-0.006579644995694656,8302.0,15993.0,3.0,0.0,0.0
467,INCY,2010,12,0.006006910638049322,443.0,1134.0,1.0,0.0,0.0
468,INCY,2011,1,-0.0058212622737003426,98.0,428.0,1.0,0.0,0.0
469,INCY,2011,2,-0.003927891406877648,13920.0,16525.0,5.0,0.0,0.0
470,INCY,2011,3,0.006401503908182819,430.0,1316.0,2.0,0.0,0.0
471,INCY,2011,4,0.007675975852599817,0.0,0.0,0.0,0.0,0.0
472,INCY,2011,5,-0.00197290224644067,13952.0,29138.0,3.0,0.0,0.0
473,INCY,2011,6,0.0030008191676249548,186.0,699.0,1.0,0.0,0.0
474,INCY,2011,7,-0.004125483342593441,9420.0,17725.0,2.0,0.0,0.0
475,INCY,2011,8,-0.0035570560149732525,171.0,656.0,1.0,0.0,0.0
476,INCY,2011,9,-0.006668665160747713,0.0,0.0,0.0,0.0,0.0
477,INCY,2011,10,-0.0006866593523430472,9571.0,18192.0,2.0,0.0,0.0
478,INCY,2011,11,3.96508223080413e-18,67.0,410.0,1.0,0.0,0.0
479,INCY,2011,12,0.004105919757613428,85.0,435.0,1.0,0.0,0.0
480,INCY,2012,1,0.008242401089485634,0.0,0.0,0.0,0.0,0.0
481,INCY,2012,2,-0.0021353553150758003,15332.0,17449.0,3.0,0.0,0.0
482,INCY,2012,3,0.005874885454459408,136.0,501.0,1.0,0.0,0.0
483,INCY,2012,4,0.008024809624288169,10739.0,20507.0,4.0,0.0,0.0
484,INCY,2012,5,-0.002792037628040774,0.0,0.0,0.0,0.0,0.0
485,INCY,2012,6,0.003008977954659985,2538.0,6817.0,1.0,0.0,0.0
486,INCY,2012,7,0.004576703694804776,0.0,0.0,0.0,0.0,0.0
487,INCY,2012,8,-0.00966276415886561,11286.0,21777.0,3.0,0.0,0.0
488,INCY,2012,9,-0.005425606185433655,0.0,0.0,0.0,0.0,0.0
489,INCY,2012,10,-0.005860002290426259,0.0,0.0,0.0,90.0,199.0
490,INCY,2012,11,0.004657777586033237,9915.0,18756.0,3.0,0.0,0.0
491,INCY,2012,12,-0.002894698167364473,0.0,0.0,0.0,0.0,0.0
492,INCY,2013,1,0.004821814804579295,0.0,0.0,0.0,0.0,0.0
493,INCY,2013,2,0.010009454532449927,14906.0,17015.0,3.0,0.0,0.0
494,INCY,2013,3,0.0025860283800404112,225.0,886.0,2.0,0.0,0.0
495,INCY,2013,4,-0.0025148088961690846,1767.0,3352.0,1.0,0.0,0.0
496,INCY,2013,5,4.102490002272032e-05,10222.0,19251.0,3.0,0.0,0.0
497,INCY,2013,6,-0.0003848786855609399,2914.0,9102.0,1.0,0.0,0.0
498,INCY,2013,7,0.002823673710292691,0.0,0.0,0.0,19430.0,47803.0
499,INCY,2013,8,0.016816213301110064,9987.0,17685.0,2.0,19430.0,47803.0
500,INCY,2013,9,0.00592029150590573,97.0,434.0,1.0,0.0,0.0
501,INCY,2013,10,0.0009580803653198106,9956.0,18050.0,2.0,0.0,0.0
502,INCY,2013,11,0.008901943112888519,10231.0,19771.0,3.0,0.0,0.0
503,INCY,2013,12,0.003949704699566149,0.0,0.0,0.0,0.0,0.0
504,INCY,2014,1,0.01227671815386933,2798.0,6200.0,2.0,0.0,0.0
505,INCY,2014,2,-0.0010220000725421582,14368.0,16694.0,3.0,0.0,0.0
506,INCY,2014,3,-0.00870866488372168,134.0,497.0,1.0,0.0,0.0
507,INCY,2014,4,-0.004631202349598605,0.0,0.0,0.0,0.0,0.0
508,INCY,2014,5,0.0009610509689093402,13048.0,26649.0,3.0,0.0,0.0
509,INCY,2014,6,0.006199802727338404,0.0,0.0,0.0,0.0,0.0
510,INCY,2014,7,-0.007771627210174868,9866.0,17664.0,2.0,0.0,0.0
511,INCY,2014,8,0.006213267547289688,0.0,0.0,0.0,0.0,0.0
512,INCY,2014,9,-0.004754321526901099,0.0,0.0,0.0,0.0,0.0
513,INCY,2014,10,0.013597718877162372,9755.0,18495.0,4.0,0.0,0.0
514,INCY,2014,11,0.006274053920044479,0.0,0.0,0.0,0.0,0.0
515,INCY,2014,12,-0.0014922529299547774,0.0,0.0,0.0,0.0,0.0
516,INCY,2015,1,0.00432149361502395,369.0,1246.0,3.0,0.0,0.0
517,INCY,2015,2,0.0039056069797684958,14129.0,19396.0,7.0,0.0,0.0
518,INCY,2015,3,0.0029765704302027836,0.0,0.0,0.0,0.0,0.0
519,INCY,2015,4,0.0027749058472065404,10325.0,19763.0,4.0,0.0,0.0
520,INCY,2015,5,0.0062741972637792,340.0,1324.0,2.0,0.0,0.0
521,INCY,2015,6,-0.0025197728128254836,63.0,361.0,1.0,0.0,0.0
522,INCY,2015,7,3.052237001630121e-05,0.0,0.0,0.0,0.0,0.0
523,INCY,2015,8,0.005149867897508214,13766.0,27236.0,3.0,0.0,0.0
524,INCY,2015,9,-0.0024643291351705366,253.0,944.0,1.0,0.0,0.0
525,INCY,2015,10,0.0028735326540942773,0.0,0.0,0.0,1357.0,1679.0
526,INCY,2015,11,-0.0014196064933336896,17529.0,22806.0,2.0,1003.0,1241.0
527,INCY,2015,12,-0.0023641941253937297,0.0,0.0,0.0,885.0,1095.0
528,INCY,2016,1,-0.022622412212368884,202.0,851.0,2.0,0.0,0.0
529,INCY,2016,2,0.0020411014560342143,20388.0,26882.0,3.0,20894.0,58537.0
530,INCY,2016,3,-0.0006414866478793844,0.0,0.0,0.0,0.0,0.0
531,INCY,2016,4,-0.00013160195811648433,185.0,800.0,2.0,0.0,0.0
532,INCY,2016,5,0.007394136311210043,20796.0,31726.0,3.0,0.0,0.0
533,INCY,2016,6,-0.002450421635889753,149.0,556.0,1.0,0.0,0.0
534,INCY,2016,7,0.006018181506443381,329.0,959.0,1.0,0.0,0.0
535,INCY,2016,8,-0.004628579704918176,17471.0,22102.0,2.0,0.0,0.0
536,INCY,2016,9,0.007175819375271382,0.0,0.0,0.0,0.0,0.0
537,INCY,2016,10,-0.0038481858833189922,0.0,0.0,0.0,0.0,0.0
538,INCY,2016,11,0.007726127608649655,16364.0,21915.0,2.0,0.0,0.0
539,INCY,2016,12,-0.0009497814934446052,896.0,1974.0,2.0,0.0,0.0
540,INCY,2017,1,0.009482902843614846,379.0,1516.0,3.0,0.0,0.0
541,INCY,2017,2,0.004925063175183853,19334.0,24136.0,4.0,0.0,0.0
542,INCY,2017,3,0.00018579526205992817,0.0,0.0,0.0,0.0,0.0
543,INCY,2017,4,-0.0038335256622323115,86.0,423.0,1.0,0.0,0.0
544,INCY,2017,5,0.0018104644037505032,17459.0,24144.0,3.0,0.0,0.0
545,INCY,2017,6,-0.0012181771130187907,0.0,0.0,0.0,16285.0,47585.0
546,INCY,2017,7,0.0028479880073403767,0.0,0.0,0.0,0.0,0.0
547,INCY,2017,8,0.0013235664673521173,17251.0,23174.0,2.0,0.0,0.0
548,INCY,2017,9,-0.008150998125902479,2426.0,3628.0,1.0,0.0,0.0
549,INCY,2017,10,-0.0013796116869753136,17228.0,24117.0,4.0,0.0,0.0
550,INCY,2017,11,-0.0064085214767472904,1663.0,3103.0,1.0,8.0,27.0
551,INCY,2017,12,-0.0022099615890039423,0.0,0.0,0.0,8.0,27.0
552,INCY,2018,1,-0.0022758504339109773,0.0,0.0,0.0,50067.0,139317.0
553,INCY,2018,2,-0.003078675759540506,18520.0,22538.0,3.0,0.0,0.0
554,INCY,2018,3,-0.0010344396504914605,0.0,0.0,0.0,0.0,0.0
555,INCY,2018,4,-0.01412583323780501,83.0,389.0,1.0,0.0,0.0
556,INCY,2018,5,0.004422919540227776,19029.0,29331.0,3.0,0.0,0.0
557,INCY,2018,6,-0.0008941791841804913,0.0,0.0,0.0,0.0,0.0
558,INCY,2018,7,-0.00032806357340871945,16394.0,22249.0,2.0,0.0,0.0
559,INCY,2018,8,0.004567169651984224,0.0,0.0,0.0,0.0,0.0
560,INCY,2018,9,-0.0035569950821184196,78.0,406.0,1.0,0.0,0.0
561,INCY,2018,10,-0.0027674385556268983,16450.0,22186.0,2.0,0.0,0.0
562,INCY,2018,11,-0.0004205937728582189,72.0,391.0,1.0,0.0,0.0
563,INCY,2018,12,-0.0005434471629713043,0.0,0.0,0.0,0.0,0.0
564,INCY,2019,1,0.011281823772205072,717.0,2352.0,2.0,268194.0,701534.0
565,INCY,2019,2,0.003560192473634113,18806.0,22526.0,2.0,85698.0,164988.0
566,INCY,2019,3,-0.00012164716637329285,0.0,0.0,0.0,228528.0,439968.0
567,INCY,2019,4,-0.005393281595730169,16377.0,21981.0,3.0,142830.0,274980.0
568,INCY,2019,5,0.0010703905083140348,0.0,0.0,0.0,228528.0,439968.0
569,INCY,2019,6,0.0038713637822341634,0.0,0.0,0.0,0.0,0.0
570,INCY,2019,7,-2.1405974759366762e-05,10746.0,28045.0,2.0,0.0,0.0
571,INCY,2019,8,-0.001690359386433317,0.0,0.0,0.0,0.0,0.0
572,INCY,2019,9,-0.004867664120927323,0.0,0.0,0.0,0.0,0.0
573,INCY,2019,10,0.005334587648527335,9877.0,27964.0,2.0,0.0,0.0
574,INCY,2019,11,-0.00020298316707065416,0.0,0.0,0.0,0.0,0.0
575,REGN,2010,5,0.0021089622284872975,325.0,610.0,1.0,0.0,0.0
576,REGN,2010,6,-0.011221549169119768,668.0,1886.0,2.0,0.0,0.0
577,REGN,2010,7,0.0038312487075807177,11541.0,14061.0,2.0,0.0,0.0
578,REGN,2010,8,-0.004354837206838768,0.0,0.0,0.0,0.0,0.0
579,REGN,2010,9,0.010495717682031891,0.0,0.0,0.0,0.0,0.0
580,REGN,2010,10,-0.0022964092087892274,12755.0,17097.0,3.0,0.0,0.0
581,REGN,2010,11,0.004702436852150009,1004.0,1454.0,2.0,0.0,0.0
582,REGN,2010,12,0.005921509422953494,860.0,1717.0,2.0,0.0,0.0
583,REGN,2011,1,0.0012780705573919727,0.0,0.0,0.0,0.0,0.0
584,REGN,2011,2,0.0038993035516129556,12441.0,14821.0,3.0,0.0,0.0
585,REGN,2011,3,0.009319011751436903,389.0,631.0,1.0,0.0,0.0
586,REGN,2011,4,0.006364071038756134,1129.0,1686.0,3.0,0.0,0.0
587,REGN,2011,5,0.007717532888813842,10521.0,13237.0,2.0,0.0,0.0
588,REGN,2011,6,-0.0025785137162343645,654.0,1803.0,3.0,0.0,0.0
589,REGN,2011,7,-0.0033263585645236363,10091.0,12247.0,3.0,0.0,0.0
590,REGN,2011,8,0.004635756260077604,415.0,1203.0,2.0,0.0,0.0
591,REGN,2011,9,-0.000674304796519611,132.0,1045.0,1.0,0.0,0.0
592,REGN,2011,10,-0.0024339272911619823,24785.0,39205.0,5.0,0.0,0.0
593,REGN,2011,11,0.003421806880337366,1231.0,2605.0,4.0,0.0,0.0
594,REGN,2011,12,-0.003309993822937135,571.0,877.0,2.0,0.0,0.0
595,REGN,2012,1,0.02470994490557161,398.0,1453.0,2.0,0.0,0.0
596,REGN,2012,2,0.007131924458744006,16060.0,17768.0,3.0,0.0,0.0
597,REGN,2012,3,0.004861929687360458,0.0,0.0,0.0,0.0,0.0
598,REGN,2012,4,0.007413900109467128,11878.0,17581.0,2.0,0.0,0.0
599,REGN,2012,5,0.00013087193524769774,505.0,1025.0,1.0,0.0,0.0
600,REGN,2012,6,-0.008188170008873294,117.0,453.0,1.0,0.0,0.0
601,REGN,2012,7,0.007835826190706994,14113.0,13851.0,2.0,0.0,0.0
602,REGN,2012,8,0.004124839183989592,0.0,0.0,0.0,0.0,0.0
603,REGN,2012,9,0.0016138513262298035,0.0,0.0,0.0,0.0,0.0
604,REGN,2012,10,-0.0033464630389160523,13778.0,20093.0,2.0,0.0,0.0
605,REGN,2012,11,0.010269838719912425,0.0,0.0,0.0,0.0,0.0
606,REGN,2012,12,-0.0015765633690774377,0.0,0.0,0.0,0.0,0.0
607,REGN,2013,1,0.0007922644723412922,1262.0,1029.0,1.0,0.0,0.0
608,REGN,2013,2,-0.002142979672672331,17854.0,23538.0,2.0,0.0,0.0
609,REGN,2013,3,0.002738014827775334,0.0,0.0,0.0,0.0,0.0
610,REGN,2013,4,0.009024312145209108,163.0,732.0,2.0,0.0,0.0
611,REGN,2013,5,0.005325126337503239,14371.0,22134.0,4.0,0.0,0.0
612,REGN,2013,6,-0.0036437403640343867,114.0,453.0,1.0,0.0,0.0
613,REGN,2013,7,0.00832169087188246,0.0,0.0,0.0,0.0,0.0
614,REGN,2013,8,-0.004928466338449731,13795.0,20656.0,2.0,0.0,0.0
615,REGN,2013,9,0.012778493257397185,394.0,1145.0,1.0,0.0,0.0
616,REGN,2013,10,-0.003661613309807823,1495.0,1077.0,1.0,0.0,0.0
617,REGN,2013,11,0.001076638326515764,13953.0,20601.0,2.0,0.0,0.0
618,REGN,2013,12,-0.0031171430831221495,0.0,0.0,0.0,0.0,0.0
619,REGN,2014,1,0.0022554082933929987,5953.0,7814.0,3.0,0.0,0.0
620,REGN,2014,2,0.007454361951619782,21426.0,29318.0,3.0,0.0,0.0
621,REGN,2014,3,-0.00485354721220586,1750.0,1089.0,1.0,0.0,0.0
622,REGN,2014,4,-0.0005406485462709646,116.0,436.0,1.0,0.0,0.0
623,REGN,2014,5,0.0015883651873120426,14125.0,19998.0,3.0,0.0,0.0
624,REGN,2014,6,-0.003959288739178154,2053.0,3784.0,1.0,0.0,0.0
625,REGN,2014,7,0.005130264689254067,0.0,0.0,0.0,0.0,0.0
626,REGN,2014,8,0.004895636912188521,13967.0,20200.0,3.0,0.0,0.0
627,REGN,2014,9,0.00134765953887583,0.0,0.0,0.0,0.0,0.0
628,REGN,2014,10,0.0038301128976868195,0.0,0.0,0.0,0.0,0.0
629,REGN,2014,11,0.00291103227999151,13487.0,20334.0,4.0,0.0,0.0
630,REGN,2014,12,-0.0006446765095947147,82.0,354.0,1.0,0.0,0.0
631,REGN,2015,1,0.0007751910159619331,793.0,3606.0,1.0,0.0,0.0
632,REGN,2015,2,-0.00035742807596179303,21612.0,29613.0,5.0,0.0,0.0
633,REGN,2015,3,0.003956894662513245,12324.0,24114.0,3.0,0.0,0.0
634,REGN,2015,4,0.0006265871951761768,0.0,0.0,0.0,0.0,0.0
635,REGN,2015,5,0.005686417102372458,13980.0,19421.0,2.0,0.0,0.0
636,REGN,2015,6,-0.00021600762721506696,811.0,1679.0,1.0,0.0,0.0
637,REGN,2015,7,0.0037220512117854903,274.0,698.0,1.0,0.0,0.0
638,REGN,2015,8,-0.0035857477171210078,13843.0,19854.0,3.0,0.0,0.0
639,REGN,2015,9,-0.004710074396855686,0.0,0.0,0.0,0.0,0.0
640,REGN,2015,10,0.008223942440678861,96.0,437.0,1.0,0.0,0.0
641,REGN,2015,11,-0.0011698629178281898,15786.0,23796.0,5.0,0.0,0.0
642,REGN,2015,12,-0.00013627594446513616,0.0,0.0,0.0,0.0,0.0
