,ticker,date,poswords,negwords,daily_filing_count
576,BIIB,2004-06-04,62.0,116.0,1
577,BIIB,2004-07-23,62.0,99.0,1
578,BIIB,2004-07-28,1579.0,1420.0,1
579,BIIB,2004-08-09,6694.0,7868.0,1
580,BIIB,2004-09-22,61.0,149.0,1
581,BIIB,2004-09-29,1840.0,1608.0,1
582,BIIB,2004-10-27,1643.0,1410.0,1
583,BIIB,2004-11-05,6778.0,8497.0,2
584,BIIB,2004-11-30,409.0,555.0,1
585,BIIB,2004-12-01,186.0,323.0,1
586,BIIB,2004-12-15,138.0,181.0,1
587,BIIB,2004-12-20,78.0,130.0,1
588,BIIB,2005-01-06,237.0,403.0,1
589,BIIB,2005-02-07,1363.0,1727.0,1
590,BIIB,2005-02-11,117.0,145.0,1
591,BIIB,2005-02-14,288.0,318.0,1
592,BIIB,2005-02-22,310.0,487.0,1
593,BIIB,2005-02-24,221.0,343.0,1
594,BIIB,2005-03-03,268.0,437.0,1
595,BIIB,2005-03-07,265.0,389.0,2
596,BIIB,2005-03-17,132.0,209.0,1
597,BIIB,2005-03-23,331.0,407.0,1
598,BIIB,2005-03-31,14826.0,22330.0,2
599,BIIB,2005-04-27,900.0,1202.0,1
600,BIIB,2005-04-28,7584.0,10399.0,1
601,BIIB,2005-05-03,103.0,151.0,1
602,BIIB,2005-05-11,104.0,158.0,1
603,BIIB,2005-06-06,167.0,186.0,1
604,BIIB,2005-06-16,287.0,427.0,1
605,BIIB,2005-07-26,13796.0,16855.0,2
606,BIIB,2005-08-11,311.0,497.0,1
607,BIIB,2005-09-13,581.0,1030.0,1
608,BIIB,2005-09-15,219.0,496.0,1
609,BIIB,2005-10-03,2030.0,3435.0,1
610,BIIB,2005-10-26,1202.0,1831.0,1
611,BIIB,2005-11-02,10025.0,14492.0,1
612,BIIB,2005-11-14,124.0,374.0,1
613,BIIB,2005-12-12,215.0,430.0,2
614,BIIB,2005-12-22,472.0,654.0,1
615,BIIB,2006-01-10,188.0,239.0,1
616,BIIB,2006-02-10,534.0,1042.0,1
617,BIIB,2006-02-14,182.0,171.0,1
618,BIIB,2006-02-15,1135.0,1742.0,1
619,BIIB,2006-03-03,16363.0,21419.0,1
620,BIIB,2006-03-06,179.0,347.0,1
621,BIIB,2006-03-09,225.0,466.0,1
622,BIIB,2006-04-10,98.0,197.0,1
623,BIIB,2006-04-26,982.0,1616.0,1
624,BIIB,2006-05-10,9130.0,13152.0,1
625,BIIB,2006-05-26,169.0,325.0,1
626,BIIB,2006-07-14,187.0,364.0,1
627,BIIB,2006-07-26,1281.0,1847.0,1
628,BIIB,2006-08-10,9578.0,12864.0,1
629,BIIB,2006-10-31,1765.0,2633.0,1
630,BIIB,2006-11-09,11942.0,16150.0,1
631,BIIB,2006-12-12,186.0,280.0,1
632,BIIB,2006-12-18,198.0,247.0,1
633,BIIB,2007-02-15,1794.0,3231.0,1
634,BIIB,2007-02-21,13904.0,19526.0,1
635,BIIB,2007-05-02,1071.0,1747.0,1
636,BIIB,2007-05-03,9302.0,13428.0,1
637,BIIB,2007-05-30,2465.0,3599.0,1
638,BIIB,2007-06-18,126.0,255.0,1
639,BIIB,2007-06-29,151.0,290.0,1
640,BIIB,2007-07-02,13021.0,15353.0,1
641,BIIB,2007-07-24,9126.0,12472.0,2
642,BIIB,2007-08-13,249.0,518.0,1
643,BIIB,2007-08-28,142.0,297.0,1
644,BIIB,2007-09-06,505.0,744.0,1
645,BIIB,2007-10-23,9400.0,13007.0,2
646,BIIB,2007-12-21,88.0,191.0,1
647,BIIB,2008-01-07,648.0,880.0,1
648,BIIB,2008-01-11,89.0,203.0,1
649,BIIB,2008-01-28,219.0,334.0,1
650,BIIB,2008-02-05,450.0,441.0,3
651,BIIB,2008-02-06,1698.0,2171.0,1
652,BIIB,2008-02-14,13523.0,19461.0,1
653,BIIB,2008-02-15,130.0,211.0,1
654,BIIB,2008-02-27,230.0,382.0,1
655,BIIB,2008-03-04,4199.0,5721.0,1
656,BIIB,2008-04-23,8054.0,11750.0,2
657,BIIB,2008-05-29,225.0,335.0,2
658,BIIB,2008-07-09,136.0,219.0,1
659,BIIB,2008-07-22,9528.0,13270.0,2
660,BIIB,2008-07-24,98.0,195.0,1
661,BIIB,2008-07-31,276.0,243.0,1
662,BIIB,2008-08-01,735.0,1094.0,1
663,BIIB,2008-10-17,4582.0,6609.0,1
664,BIIB,2008-10-21,11676.0,17175.0,2
665,BIIB,2008-10-29,169.0,194.0,1
666,BIIB,2008-12-15,164.0,193.0,1
667,BIIB,2009-01-09,98.0,192.0,1
668,BIIB,2009-01-13,590.0,1602.0,1
669,BIIB,2009-01-16,247.0,382.0,1
670,BIIB,2009-02-06,12606.0,17952.0,3
671,BIIB,2009-03-12,94.0,200.0,1
672,BIIB,2009-03-30,108.0,261.0,1
673,BIIB,2009-04-16,1197.0,1669.0,1
674,BIIB,2009-04-17,11598.0,16188.0,1
675,BIIB,2009-05-04,97.0,195.0,1
676,BIIB,2009-07-16,10977.0,15524.0,3
677,BIIB,2009-08-26,68.0,179.0,1
678,BIIB,2009-09-04,403.0,603.0,1
679,BIIB,2009-09-15,65.0,168.0,1
680,BIIB,2009-10-20,1227.0,1601.0,1
681,BIIB,2009-10-21,10682.0,13668.0,1
682,BIIB,2009-12-10,75.0,201.0,1
683,BIIB,2010-01-04,114.0,251.0,1
684,BIIB,2010-01-12,96.0,186.0,1
685,BIIB,2010-01-28,224.0,348.0,1
686,BIIB,2010-01-29,247.0,382.0,1
687,BIIB,2010-02-09,12902.0,18677.0,2
688,BIIB,2010-02-12,308.0,260.0,1
689,BIIB,2010-03-22,1000.0,1561.0,1
690,BIIB,2010-04-20,13356.0,18860.0,2
691,BIIB,2010-06-07,64.0,174.0,1
692,BIIB,2010-06-10,163.0,238.0,1
693,BIIB,2010-07-01,2301.0,3299.0,1
694,BIIB,2010-07-20,11690.0,15918.0,2
695,BIIB,2010-08-06,95.0,182.0,1
696,BIIB,2010-10-08,2566.0,4639.0,1
697,BIIB,2010-10-21,308.0,376.0,1
698,BIIB,2010-10-26,11798.0,14759.0,2
699,BIIB,2010-11-03,779.0,1431.0,1
700,BIIB,2011-01-21,349.0,523.0,1
701,BIIB,2011-02-01,1353.0,1687.0,1
702,BIIB,2011-02-04,14424.0,19579.0,1
703,BIIB,2011-02-09,112.0,140.0,1
704,BIIB,2011-02-10,129.0,994.0,1
705,BIIB,2011-02-11,87.0,177.0,2
706,BIIB,2011-03-01,67.0,171.0,1
707,BIIB,2011-04-21,13087.0,17616.0,2
708,BIIB,2011-06-07,2715.0,2937.0,1
709,BIIB,2011-06-23,122.0,233.0,1
710,BIIB,2011-06-24,62.0,176.0,1
711,BIIB,2011-07-26,11458.0,14278.0,2
712,BIIB,2011-09-29,83.0,172.0,1
713,BIIB,2011-10-28,11530.0,14270.0,2
714,BIIB,2011-11-29,95.0,214.0,1
715,BIIB,2011-12-14,72.0,164.0,1
716,BIIB,2011-12-19,72.0,348.0,1
717,BIIB,2012-01-31,1126.0,2388.0,1
718,BIIB,2012-02-03,11700.0,20500.0,1
719,BIIB,2012-02-14,234.0,244.0,1
720,BIIB,2012-03-02,94.0,416.0,1
721,BIIB,2012-05-01,8167.0,17450.0,2
722,BIIB,2012-06-13,570.0,1082.0,1
723,BIIB,2012-07-24,6310.0,12049.0,2
724,BIIB,2012-10-09,576.0,534.0,1
725,BIIB,2012-10-25,13477.0,17863.0,2
726,BIIB,2013-01-28,2877.0,4950.0,1
727,BIIB,2013-01-30,126.0,870.0,1
728,BIIB,2013-02-05,14836.0,19869.0,1
729,BIIB,2013-02-06,994.0,1879.0,1
730,BIIB,2013-03-14,271.0,280.0,1
731,BIIB,2013-04-02,481.0,543.0,1
732,BIIB,2013-04-25,13601.0,18137.0,2
733,BIIB,2013-05-30,699.0,1254.0,1
734,BIIB,2013-06-14,617.0,668.0,1
735,BIIB,2013-07-25,13428.0,17915.0,2
736,BIIB,2013-08-26,3842.0,3952.0,1
737,BIIB,2013-10-28,13453.0,17903.0,2
738,BIIB,2014-01-29,2917.0,5023.0,1
739,BIIB,2014-02-06,15021.0,19932.0,1
740,BIIB,2014-02-18,191.0,354.0,1
741,BIIB,2014-04-23,13671.0,17999.0,2
742,BIIB,2014-06-13,678.0,701.0,1
743,BIIB,2014-07-23,13434.0,17824.0,2
744,BIIB,2014-10-22,13434.0,17754.0,2
745,BIIB,2015-01-29,3061.0,5649.0,1
746,BIIB,2015-02-04,14802.0,20227.0,1
747,BIIB,2015-02-10,121.0,1095.0,1
748,BIIB,2015-02-12,156.0,590.0,1
749,BIIB,2015-03-27,5866.0,7187.0,1
750,BIIB,2015-04-24,12019.0,16563.0,2
751,BIIB,2015-06-11,851.0,1240.0,1
752,BIIB,2015-07-24,11903.0,16771.0,2
753,BIIB,2015-08-20,822.0,989.0,1
754,BIIB,2015-08-31,14912.0,13758.0,1
755,BIIB,2015-09-11,2337.0,4096.0,1
756,BIIB,2015-09-15,7423.0,12527.0,1
757,BIIB,2015-10-21,11978.0,16563.0,2
758,BIIB,2016-01-27,3780.0,5927.0,1
759,BIIB,2016-02-03,12522.0,21104.0,1
760,BIIB,2016-04-21,11968.0,16462.0,2
761,BIIB,2016-04-29,127.0,152.0,1
762,BIIB,2016-05-03,808.0,1404.0,1
763,BIIB,2016-06-09,739.0,1286.0,1
764,BIIB,2016-06-21,187.0,582.0,1
765,BIIB,2016-07-21,11797.0,16671.0,2
766,BIIB,2016-10-26,11808.0,16659.0,2
767,BIIB,2016-12-09,618.0,1449.0,1
768,BIIB,2016-12-19,3958.0,4127.0,1
769,BIIB,2017-01-17,10175.0,10244.0,1
770,BIIB,2017-01-26,7562.0,12470.0,1
771,BIIB,2017-02-01,8526.0,9131.0,1
772,BIIB,2017-02-02,12267.0,20903.0,2
773,BIIB,2017-04-25,12131.0,16675.0,2
774,BIIB,2017-06-09,7474.0,17848.0,1
775,BIIB,2017-06-13,267.0,884.0,1
776,BIIB,2017-07-25,11900.0,16779.0,2
777,BIIB,2017-10-24,11906.0,16723.0,2
778,BIIB,2017-11-07,211.0,572.0,1
779,BIIB,2017-11-21,379.0,1092.0,1
780,BIIB,2018-01-25,8307.0,13850.0,1
781,BIIB,2018-02-01,12591.0,19938.0,1
782,BIIB,2018-04-24,12041.0,16717.0,2
783,BIIB,2018-06-07,483.0,1569.0,1
784,BIIB,2018-06-14,1061.0,1688.0,1
785,BIIB,2018-06-26,116.0,447.0,1
786,BIIB,2018-07-24,12017.0,16749.0,2
787,BIIB,2018-08-03,204.0,592.0,1
788,BIIB,2018-10-23,12099.0,16692.0,2
789,BIIB,2018-11-01,294.0,732.0,1
790,BIIB,2019-01-29,8484.0,14024.0,1
791,BIIB,2019-02-06,12724.0,20091.0,1
792,BIIB,2019-02-14,851.0,1053.0,1
793,BIIB,2019-03-25,178.0,284.0,1
794,BIIB,2019-04-24,12098.0,17404.0,2
795,BIIB,2019-04-29,704.0,1159.0,1
796,BIIB,2019-05-15,252.0,647.0,1
797,BIIB,2019-06-20,1098.0,1673.0,1
798,BIIB,2019-07-23,10903.0,20314.0,2
799,BIIB,2019-10-01,1382.0,2960.0,1
800,BIIB,2019-10-22,10862.0,20169.0,2
801,BIIB,2019-12-19,930.0,2608.0,1
802,BIIB,2020-01-30,9694.0,16571.0,1
803,BIIB,2020-02-03,10790.0,20844.0,1
804,BIIB,2020-02-06,10069.0,23176.0,1
805,BIIB,2020-04-17,478.0,1591.0,1
806,BIIB,2020-04-20,961.0,2653.0,1
807,BIIB,2020-04-22,6095.0,10354.0,1
808,BIIB,2020-04-23,11015.0,18610.0,1
809,BIIB,2020-04-30,5842.0,11996.0,1
810,GILD,0,10974.0,13245.0,44
811,GILD,2002-05-15,1337.0,1566.0,1
812,GILD,2002-08-13,9791.0,8535.0,1
813,GILD,2002-11-14,2983.0,4313.0,1
814,GILD,2003-03-13,11772.0,14771.0,1
815,GILD,2003-05-15,5454.0,11807.0,1
816,GILD,2003-08-13,7996.0,17181.0,1
817,GILD,2003-11-12,5105.0,10445.0,1
818,GILD,2004-03-11,8334.0,28577.0,1
819,GILD,2004-05-05,4332.0,9296.0,1
820,GILD,2004-08-06,6978.0,13616.0,1
821,GILD,2004-11-04,5788.0,11510.0,1
822,GILD,2005-02-14,146.0,165.0,1
823,GILD,2005-03-14,7886.0,28158.0,1
824,GILD,2005-05-06,11011.0,16792.0,1
825,GILD,2005-08-04,3107.0,6512.0,1
826,GILD,2005-11-04,9571.0,22940.0,1
827,GILD,2005-12-15,168.0,214.0,1
828,GILD,2005-12-27,12071.0,25051.0,1
829,GILD,2006-01-25,285.0,255.0,1
830,GILD,2006-01-30,1442.0,2726.0,1
831,GILD,2006-01-31,195.0,571.0,1
832,GILD,2006-02-06,140.0,209.0,1
833,GILD,2006-02-14,264.0,327.0,1
834,GILD,2006-03-03,9619.0,17433.0,1
835,GILD,2006-04-18,934.0,1907.0,2
836,GILD,2006-04-20,233.0,646.0,1
837,GILD,2006-04-25,13559.0,25439.0,1
838,GILD,2006-05-03,5699.0,10967.0,1
839,GILD,2006-05-11,5902.0,11273.0,1
840,GILD,2006-06-07,299.0,357.0,1
841,GILD,2006-07-19,285.0,333.0,1
842,GILD,2006-07-20,1129.0,2233.0,1
843,GILD,2006-08-04,10133.0,18140.0,2
844,GILD,2006-08-30,154.0,237.0,1
845,GILD,2006-10-02,590.0,923.0,1
846,GILD,2006-10-05,8494.0,10917.0,1
847,GILD,2006-10-18,1228.0,2419.0,1
848,GILD,2006-11-03,11806.0,20917.0,1
849,GILD,2006-11-17,287.0,626.0,1
850,GILD,2006-12-08,133.0,166.0,1
851,GILD,2006-12-22,142.0,192.0,1
852,GILD,2007-01-23,285.0,814.0,2
853,GILD,2007-01-25,256.0,616.0,1
854,GILD,2007-01-31,1199.0,2515.0,1
855,GILD,2007-02-14,239.0,225.0,1
856,GILD,2007-02-27,10037.0,18527.0,1
857,GILD,2007-03-13,86.0,173.0,1
858,GILD,2007-04-18,898.0,2066.0,1
859,GILD,2007-05-04,5468.0,10571.0,1
860,GILD,2007-05-11,4460.0,8342.0,1
861,GILD,2007-05-17,149.0,238.0,1
862,GILD,2007-05-30,154.0,262.0,1
863,GILD,2007-07-19,1237.0,2479.0,2
864,GILD,2007-07-31,161.0,261.0,1
865,GILD,2007-08-07,352.0,1196.0,1
866,GILD,2007-08-08,9480.0,17131.0,1
867,GILD,2007-10-18,1176.0,2371.0,1
868,GILD,2007-10-22,235.0,379.0,1
869,GILD,2007-10-25,146.0,234.0,1
870,GILD,2007-10-26,139.0,170.0,1
871,GILD,2007-11-02,6250.0,12112.0,1
872,GILD,2007-12-13,452.0,787.0,1
873,GILD,2007-12-19,1089.0,2417.0,2
874,GILD,2008-01-22,129.0,182.0,1
875,GILD,2008-01-23,1258.0,2637.0,1
876,GILD,2008-02-05,296.0,673.0,1
877,GILD,2008-02-27,10361.0,19372.0,1
878,GILD,2008-02-29,218.0,365.0,1
879,GILD,2008-03-06,87.0,151.0,1
880,GILD,2008-04-02,81.0,135.0,1
881,GILD,2008-04-16,922.0,2096.0,1
882,GILD,2008-04-22,230.0,373.0,1
883,GILD,2008-05-02,10893.0,20348.0,1
884,GILD,2008-05-09,2662.0,4710.0,1
885,GILD,2008-05-13,162.0,271.0,1
886,GILD,2008-05-22,159.0,272.0,1
887,GILD,2008-07-17,1287.0,2561.0,1
888,GILD,2008-08-05,250.0,343.0,1
889,GILD,2008-08-08,12181.0,22126.0,1
890,GILD,2008-10-16,1269.0,2531.0,1
891,GILD,2008-10-21,2486.0,2691.0,1
892,GILD,2008-10-23,265.0,341.0,1
893,GILD,2008-10-28,2106.0,3203.0,1
894,GILD,2008-10-31,6277.0,12349.0,1
895,GILD,2008-12-05,95.0,159.0,1
896,GILD,2008-12-09,90.0,157.0,1
897,GILD,2009-01-27,1333.0,2714.0,2
898,GILD,2009-02-27,10767.0,20100.0,1
899,GILD,2009-03-18,9887.0,13926.0,1
900,GILD,2009-04-20,126.0,169.0,1
901,GILD,2009-04-21,1076.0,2340.0,2
902,GILD,2009-05-07,6039.0,12846.0,1
903,GILD,2009-05-08,2436.0,4251.0,1
904,GILD,2009-07-16,314.0,469.0,1
905,GILD,2009-07-21,1470.0,2724.0,1
906,GILD,2009-08-03,249.0,310.0,1
907,GILD,2009-08-05,9902.0,18472.0,1
908,GILD,2009-08-17,133.0,174.0,1
909,GILD,2009-08-19,150.0,279.0,1
910,GILD,2009-08-27,74.0,126.0,1
911,GILD,2009-10-20,1501.0,2810.0,1
912,GILD,2009-11-05,8699.0,15839.0,1
913,GILD,2009-11-09,141.0,541.0,1
914,GILD,2010-01-26,1693.0,3172.0,1
915,GILD,2010-01-29,255.0,395.0,1
916,GILD,2010-02-01,553.0,1172.0,1
917,GILD,2010-03-01,9747.0,18304.0,1
918,GILD,2010-04-20,1137.0,2340.0,1
919,GILD,2010-05-06,99.0,135.0,1
920,GILD,2010-05-10,8957.0,16894.0,1
921,GILD,2010-05-11,306.0,419.0,1
922,GILD,2010-05-14,156.0,208.0,1
923,GILD,2010-06-28,348.0,465.0,1
924,GILD,2010-07-20,1622.0,2910.0,1
925,GILD,2010-07-26,2363.0,4562.0,1
926,GILD,2010-07-27,317.0,756.0,1
927,GILD,2010-07-30,13723.0,25329.0,1
928,GILD,2010-08-09,7854.0,14921.0,1
929,GILD,2010-08-11,485.0,953.0,1
930,GILD,2010-09-29,139.0,203.0,1
931,GILD,2010-10-19,1546.0,2886.0,1
932,GILD,2010-11-08,7515.0,14710.0,2
933,GILD,2010-12-22,412.0,550.0,1
934,GILD,2011-01-10,147.0,177.0,1
935,GILD,2011-01-25,1666.0,3163.0,3
936,GILD,2011-02-07,91.0,152.0,1
937,GILD,2011-02-14,270.0,239.0,1
938,GILD,2011-02-25,352.0,499.0,1
939,GILD,2011-02-28,9935.0,19186.0,1
940,GILD,2011-03-28,2374.0,3944.0,1
941,GILD,2011-04-01,7687.0,13410.0,1
942,GILD,2011-04-20,1381.0,2868.0,1
943,GILD,2011-05-09,7491.0,15284.0,1
944,GILD,2011-05-17,3446.0,6330.0,1
945,GILD,2011-06-10,133.0,185.0,1
946,GILD,2011-07-26,1636.0,2957.0,1
947,GILD,2011-08-05,7509.0,13889.0,1
948,GILD,2011-10-27,1692.0,3231.0,2
949,GILD,2011-11-04,7441.0,14260.0,1
950,GILD,2011-11-21,2083.0,2020.0,1
951,GILD,2011-11-25,9227.0,10233.0,1
952,GILD,2011-12-06,4356.0,7002.0,1
953,GILD,2011-12-08,2762.0,4416.0,1
954,GILD,2011-12-13,5012.0,8922.0,1
955,GILD,2012-01-17,15284.0,35414.0,2
956,GILD,2012-02-01,307.0,857.0,1
957,GILD,2012-02-02,1824.0,3512.0,1
958,GILD,2012-02-13,107.0,127.0,1
959,GILD,2012-02-23,10542.0,20748.0,1
960,GILD,2012-04-26,4499.0,5908.0,1
961,GILD,2012-05-04,13806.0,19170.0,1
962,GILD,2012-05-14,216.0,633.0,1
963,GILD,2012-07-19,304.0,481.0,1
964,GILD,2012-07-26,7448.0,10407.0,1
965,GILD,2012-08-01,13255.0,19355.0,1
966,GILD,2012-09-14,607.0,1016.0,1
967,GILD,2012-10-23,7500.0,10525.0,1
968,GILD,2012-11-06,13271.0,19297.0,1
969,GILD,2012-11-13,186.0,198.0,1
970,GILD,2012-12-10,179.0,210.0,1
971,GILD,2012-12-12,887.0,817.0,1
972,GILD,2013-01-31,203.0,230.0,1
973,GILD,2013-02-04,8372.0,11612.0,1
974,GILD,2013-02-05,954.0,1489.0,1
975,GILD,2013-02-13,123.0,148.0,2
976,GILD,2013-02-14,292.0,252.0,1
977,GILD,2013-02-27,14692.0,22007.0,1
978,GILD,2013-05-02,4273.0,7382.0,1
979,GILD,2013-05-08,13240.0,19107.0,1
980,GILD,2013-05-13,4214.0,4491.0,1
981,GILD,2013-07-25,6270.0,11996.0,1
982,GILD,2013-08-01,13019.0,19057.0,1
983,GILD,2013-08-09,232.0,378.0,1
984,GILD,2013-10-29,6374.0,12429.0,1
985,GILD,2013-10-31,13111.0,19253.0,1
986,GILD,2014-01-08,201.0,362.0,1
987,GILD,2014-01-29,770.0,1152.0,1
988,GILD,2014-02-04,8760.0,13387.0,1
989,GILD,2014-02-11,179.0,667.0,1
990,GILD,2014-02-25,14952.0,22104.0,1
991,GILD,2014-03-07,5462.0,10365.0,1
992,GILD,2014-04-22,4537.0,8530.0,1
993,GILD,2014-05-07,13156.0,19467.0,1
994,GILD,2014-05-08,1139.0,1659.0,1
995,GILD,2014-06-02,252.0,420.0,1
996,GILD,2014-07-23,7070.0,14067.0,1
997,GILD,2014-08-04,13121.0,19309.0,1
998,GILD,2014-08-14,248.0,416.0,1
999,GILD,2014-10-28,7006.0,14041.0,1
1000,GILD,2014-11-05,13092.0,19248.0,1
1001,GILD,2014-11-17,7223.0,14639.0,1
1002,GILD,2014-12-01,255.0,444.0,1
1003,GILD,2015-01-28,241.0,328.0,1
1004,GILD,2015-02-03,8451.0,12801.0,1
1005,GILD,2015-02-10,127.0,1091.0,1
1006,GILD,2015-02-25,14866.0,21915.0,1
1007,GILD,2015-04-30,5073.0,7754.0,1
1008,GILD,2015-05-08,12954.0,19237.0,2
1009,GILD,2015-07-28,8571.0,13538.0,1
1010,GILD,2015-08-05,13015.0,18970.0,1
1011,GILD,2015-09-14,9689.0,19381.0,1
1012,GILD,2015-10-27,8361.0,13173.0,1
1013,GILD,2015-11-04,13023.0,18915.0,1
1014,GILD,2015-12-23,3133.0,5751.0,1
1015,GILD,2016-01-27,379.0,1054.0,1
1016,GILD,2016-02-02,8471.0,12510.0,1
1017,GILD,2016-02-03,234.0,718.0,1
1018,GILD,2016-02-24,14480.0,21228.0,1
1019,GILD,2016-03-11,4820.0,7469.0,1
1020,GILD,2016-04-28,5691.0,8564.0,1
1021,GILD,2016-05-06,13075.0,19052.0,1
1022,GILD,2016-05-17,794.0,1596.0,1
1023,GILD,2016-05-25,113.0,424.0,1
1024,GILD,2016-07-25,9753.0,15545.0,1
1025,GILD,2016-08-05,13225.0,18983.0,1
1026,GILD,2016-08-23,216.0,298.0,1
1027,GILD,2016-09-20,8918.0,18338.0,1
1028,GILD,2016-11-01,9790.0,15797.0,1
1029,GILD,2016-11-07,13170.0,18863.0,1
1030,GILD,2017-02-07,9893.0,15430.0,1
1031,GILD,2017-02-08,195.0,277.0,1
1032,GILD,2017-02-21,109.0,153.0,1
1033,GILD,2017-02-27,15735.0,20991.0,1
1034,GILD,2017-05-02,6246.0,9947.0,1
1035,GILD,2017-05-09,13270.0,19123.0,1
1036,GILD,2017-05-12,2522.0,4860.0,1
1037,GILD,2017-07-26,9829.0,15874.0,1
1038,GILD,2017-08-07,13259.0,19087.0,1
1039,GILD,2017-08-28,9568.0,13985.0,1
1040,GILD,2017-09-13,9613.0,21231.0,1
1041,GILD,2017-09-20,4224.0,8642.0,1
1042,GILD,2017-09-21,4941.0,10678.0,1
1043,GILD,2017-09-28,83.0,369.0,1
1044,GILD,2017-10-26,10662.0,17276.0,1
1045,GILD,2017-11-06,13267.0,18951.0,1
1046,GILD,2017-12-15,151.0,273.0,1
1047,GILD,2018-02-05,385.0,1334.0,1
1048,GILD,2018-02-06,10977.0,17009.0,1
1049,GILD,2018-02-26,16024.0,20708.0,1
1050,GILD,2018-05-01,6688.0,10586.0,1
1051,GILD,2018-05-08,13042.0,18730.0,1
1052,GILD,2018-05-11,389.0,1518.0,1
1053,GILD,2018-07-25,11591.0,17731.0,1
1054,GILD,2018-07-26,244.0,814.0,1
1055,GILD,2018-08-06,12947.0,18253.0,1
1056,GILD,2018-08-07,1453.0,3435.0,1
1057,GILD,2018-09-18,151.0,458.0,1
1058,GILD,2018-10-25,11817.0,18173.0,1
1059,GILD,2018-11-06,12922.0,18262.0,1
1060,GILD,2018-12-10,1137.0,2444.0,1
1061,GILD,2019-01-28,262.0,1103.0,1
1062,GILD,2019-02-04,12605.0,19279.0,1
1063,GILD,2019-02-13,284.0,1137.0,2
1064,GILD,2019-02-25,15440.0,19716.0,1
1065,GILD,2019-03-01,81.0,319.0,1
1066,GILD,2019-05-01,216.0,732.0,1
1067,GILD,2019-05-02,7437.0,11429.0,1
1068,GILD,2019-05-03,396.0,1575.0,1
1069,GILD,2019-05-07,12749.0,18377.0,1
1070,GILD,2019-05-09,4534.0,9503.0,1
1071,GILD,2019-05-29,253.0,859.0,1
1072,GILD,2019-07-17,222.0,738.0,2
1073,GILD,2019-07-18,931.0,1872.0,1
1074,GILD,2019-07-30,11929.0,18541.0,1
1075,GILD,2019-08-06,12403.0,21571.0,1
1076,GILD,2019-08-27,1684.0,3626.0,1
1077,GILD,2019-10-15,1738.0,3710.0,1
1078,GILD,2019-10-24,12113.0,19090.0,1
1079,GILD,2019-11-05,12546.0,21537.0,1
1080,GILD,2020-01-31,1506.0,3405.0,1
1081,GILD,2020-02-04,12392.0,19111.0,1
1082,GILD,2020-02-10,255.0,934.0,1
1083,GILD,2020-02-24,14399.0,22880.0,1
1084,GILD,2020-03-02,11107.0,16617.0,1
1085,GILD,2020-04-30,7650.0,12449.0,1
1086,GILD,2020-05-05,12782.0,20166.0,1
1087,GILD,2020-05-08,1503.0,3288.0,1
1088,INCY,0,6767.0,8440.0,47
1089,INCY,2002-05-15,3697.0,5366.0,1
1090,INCY,2002-06-27,354.0,268.0,1
1091,INCY,2002-07-10,142.0,165.0,1
1092,INCY,2002-08-14,5777.0,7876.0,1
1093,INCY,2002-11-14,6011.0,8553.0,1
1094,INCY,2002-12-09,91.0,150.0,1
1095,INCY,2002-12-19,81.0,121.0,1
1096,INCY,2003-02-13,594.0,567.0,1
1097,INCY,2003-02-24,7639.0,15893.0,1
1098,INCY,2003-03-28,7070.0,25802.0,1
1099,INCY,2003-05-05,582.0,2476.0,1
1100,INCY,2003-05-14,5006.0,16501.0,1
1101,INCY,2003-07-16,135.0,158.0,1
1102,INCY,2003-07-30,560.0,1328.0,1
1103,INCY,2003-08-13,10783.0,24708.0,1
1104,INCY,2003-09-08,239.0,758.0,1
1105,INCY,2003-09-26,268.0,284.0,1
1106,INCY,2003-11-04,476.0,1295.0,1
1107,INCY,2003-11-13,5341.0,12722.0,1
1108,INCY,2004-02-02,605.0,1427.0,2
1109,INCY,2004-02-11,2295.0,4945.0,1
1110,INCY,2004-02-12,115.0,517.0,1
1111,INCY,2004-02-17,673.0,636.0,1
1112,INCY,2004-03-08,117.0,524.0,1
1113,INCY,2004-03-15,9008.0,18978.0,1
1114,INCY,2004-05-04,477.0,1445.0,1
1115,INCY,2004-05-07,4894.0,11117.0,1
1116,INCY,2004-07-09,535.0,372.0,1
1117,INCY,2004-08-04,453.0,1223.0,1
1118,INCY,2004-08-06,6841.0,15070.0,1
1119,INCY,2004-11-02,1688.0,3810.0,1
1120,INCY,2004-11-04,538.0,1617.0,1
1121,INCY,2004-11-05,6501.0,14186.0,1
1122,INCY,2005-02-14,122.0,157.0,1
1123,INCY,2005-02-28,715.0,1936.0,1
1124,INCY,2005-03-11,8962.0,18833.0,1
1125,INCY,2005-03-30,140.0,487.0,1
1126,INCY,2005-05-04,440.0,1385.0,1
1127,INCY,2005-05-06,4191.0,9374.0,1
1128,INCY,2005-05-20,88.0,377.0,1
1129,INCY,2005-06-06,107.0,428.0,1
1130,INCY,2005-07-25,264.0,744.0,1
1131,INCY,2005-08-01,1091.0,2365.0,1
1132,INCY,2005-08-05,8298.0,16349.0,1
1133,INCY,2005-08-17,46.0,67.0,1
1134,INCY,2005-09-28,78.0,417.0,1
1135,INCY,2005-10-04,45.0,67.0,1
1136,INCY,2005-10-20,45.0,66.0,1
1137,INCY,2005-11-01,7289.0,14269.0,2
1138,INCY,2005-11-21,378.0,1213.0,1
