date,sp500
8/1/2018,5544.189941
8/2/2018,5572.080078
8/3/2018,5598.709961
8/6/2018,5619.049805
8/7/2018,5634.97998
8/8/2018,5633.669922
8/9/2018,5627
8/10/2018,5588.660156
8/13/2018,5566.359863
8/14/2018,5602.410156
8/15/2018,5560.850098
8/16/2018,5606.560059
8/17/2018,5625.660156
8/20/2018,5639.529785
8/21/2018,5651.390137
8/22/2018,5649.310059
8/23/2018,5640.100098
8/24/2018,5675.120117
8/27/2018,5719.299805
8/28/2018,5720.890137
8/29/2018,5754
8/30/2018,5729.450195
8/31/2018,5730.799805
9/4/2018,5721.859863
9/5/2018,5705.859863
9/6/2018,5686.700195
9/7/2018,5674.580078
9/10/2018,5685.339844
9/11/2018,5706.990234
9/12/2018,5709.080078
9/13/2018,5740.75
9/14/2018,5743.189941
9/17/2018,5711.290039
9/18/2018,5742.180176
9/19/2018,5749.390137
9/20/2018,5794.720215
9/21/2018,5792.720215
9/24/2018,5772.359863
9/25/2018,5765.25
9/26/2018,5746.27002
9/27/2018,5763.220215
9/28/2018,5763.419922
10/1/2018,5784.450195
10/2/2018,5782.370117
10/3/2018,5786.47998
10/4/2018,5740.560059
10/5/2018,5708.899902
10/8/2018,5706.660156
10/9/2018,5700.22998
10/10/2018,5512.939941
10/11/2018,5399.540039
10/12/2018,5476.830078
10/15/2018,5444.609863
10/16/2018,5561.799805
10/17/2018,5560.620117
10/18/2018,5481.129883
10/19/2018,5479.299805
10/22/2018,5455.879883
10/23/2018,5426.080078
10/24/2018,5258.609863
10/25/2018,5356.540039
10/26/2018,5263.740234
10/29/2018,5229.279785
10/30/2018,5311.669922
10/31/2018,5369.490234
11/1/2018,5426.330078
11/2/2018,5392.529785
11/5/2018,5422.879883
11/6/2018,5457.25
11/7/2018,5573.060059
11/8/2018,5562
11/9/2018,5511.790039
11/12/2018,5403.189941
11/13/2018,5395.370117
11/14/2018,5355.939941
11/15/2018,5414.430176
11/16/2018,5426.859863
11/19/2018,5336.700195
11/20/2018,5240.22998
11/21/2018,5256.609863
11/23/2018,5222.430176
11/26/2018,5304.169922
11/27/2018,5321.52002
11/28/2018,5444.120117
11/29/2018,5433.490234
11/30/2018,5478.910156
12/3/2018,5538.859863
12/4/2018,5359.910156
12/6/2018,5353.430176
12/7/2018,5229.439941
12/10/2018,5238.700195
12/11/2018,5237.100098
12/12/2018,5265.529785
12/13/2018,5265.459961
12/14/2018,5165.600098
12/17/2018,5058.580078
12/18/2018,5059.339844
12/19/2018,4981.919922
12/20/2018,4903.459961
12/21/2018,4802.509766
12/24/2018,4672.660156
12/26/2018,4904.490234
12/27/2018,4946.939941
12/28/2018,4941.609863
12/31/2018,4984.220215
1/2/2019,4990.560059
1/3/2019,4868.299805
1/4/2019,5035.450195
1/7/2019,5070.759766
1/8/2019,5120.040039
1/9/2019,5142.660156
1/10/2019,5165.890137
1/11/2019,5165.149902
1/14/2019,5138.580078
1/15/2019,5193.779785
1/16/2019,5205.450195
1/17/2019,5245.47998
1/18/2019,5314.779785
1/22/2019,5239.75
1/23/2019,5251.290039
1/24/2019,5258.689941
1/25/2019,5303.509766
1/28/2019,5261.879883
1/29/2019,5254.310059
1/30/2019,5336.600098
1/31/2019,5383.629883
2/1/2019,5389.189941
2/4/2019,5425.799805
2/5/2019,5451.399902
2/6/2019,5439.799805
2/7/2019,5389.689941
2/8/2019,5395.120117
2/11/2019,5399
2/12/2019,5468.97998
2/13/2019,5485.970215
2/14/2019,5473.330078
2/15/2019,5533.27002
2/19/2019,5541.97998
2/20/2019,5552.899902
2/21/2019,5533.799805
2/22/2019,5569.450195
2/25/2019,5577.089844
2/26/2019,5572.740234
2/27/2019,5570.569824
2/28/2019,5556.490234
3/1/2019,5595.109863
3/4/2019,5573.529785
3/5/2019,5567.399902
3/6/2019,5531.339844
3/7/2019,5487.560059
3/8/2019,5476.390137
3/11/2019,5556.77002
3/12/2019,5556.77002
3/13/2019,5612.560059
3/14/2019,5609.589844
3/15/2019,5637.77002
3/18/2019,5658.72998
3/19/2019,5658.149902
3/20/2019,5641.740234
3/21/2019,5703.279785
3/22/2019,5595.5
3/25/2019,5591.22998
3/26/2019,5631.390137
3/27/2019,5605.319824
3/28/2019,5626.319824
3/29/2019,5664.459961
4/1/2019,5730.040039
4/2/2019,5730.350098
4/3/2019,5742.669922
4/4/2019,5755.959961
4/5/2019,5782.700195
4/8/2019,5788.859863
4/9/2019,5755.490234
4/10/2019,5775.990234
4/11/2019,5776.279785
4/12/2019,5815.040039
4/15/2019,5811.509766
4/16/2019,5814.459961
4/17/2019,5801.830078
4/18/2019,5811.129883
4/22/2019,5817.160156
4/23/2019,5868.879883
4/24/2019,5856.029785
4/25/2019,5853.870117
4/26/2019,5881.47998
4/29/2019,5888.049805
4/30/2019,5893.810059
5/1/2019,5849.649902
5/2/2019,5837.459961
5/3/2019,5894.299805
5/6/2019,5868.450195
5/7/2019,5771.589844
5/8/2019,5762.47998
5/9/2019,5747.080078
5/10/2019,5770.439941
5/13/2019,5631.410156
5/14/2019,5677.200195
5/15/2019,5711.490234
5/16/2019,5763.950195
5/17/2019,5730.890137
5/20/2019,5692.299805
5/21/2019,5740.810059
5/22/2019,5724.709961
5/23/2019,5657.100098
5/24/2019,5665.600098
5/28/2019,5618.180176
5/29/2019,5579.509766
5/30/2019,5591.970215
5/31/2019,5519.27002
6/3/2019,5504.049805
6/4/2019,5622.310059
6/5/2019,5668.890137
6/6/2019,5705.220215
6/7/2019,5765.660156
6/10/2019,5792.560059
6/11/2019,5790.830078
6/12/2019,5779.120117
6/13/2019,5804.529785
6/14/2019,5795.959961
6/17/2019,5801.399902
6/18/2019,5857.950195
6/19/2019,5875.450195
6/20/2019,5931.660156
6/21/2019,5924.540039
6/24/2019,5914.290039
6/25/2019,5858.129883
6/26/2019,5850.899902
6/27/2019,5874.149902
6/28/2019,5908.25
7/1/2019,5953.629883
7/2/2019,5971.290039
7/3/2019,5982.899902
7/5/2019,6008.310059
7/8/2019,5979.339844
7/9/2019,5988.47998
7/10/2019,6015.560059
7/11/2019,6029.330078
7/12/2019,6057.77002
7/15/2019,6058.830078
7/16/2019,6038.399902
7/17/2019,5999.049805
7/18/2019,6021.149902
7/19/2019,5984.200195
7/22/2019,6001.279785
7/23/2019,6042.47998
7/24/2019,6071.049805
7/25/2019,6039.129883
7/26/2019,6083.819824
7/29/2019,6074.009766
7/30/2019,6058.959961
7/31/2019,5993.169922
8/1/2019,5939.830078
8/2/2019,5897.100098
8/5/2019,5721.799805
8/6/2019,5796.720215
8/7/2019,5801.319824
8/8/2019,5911.660156
8/9/2019,5873.470215
8/12/2019,5802.140137
8/13/2019,5890.160156
8/14/2019,5719.299805
8/15/2019,5734.490234
8/16/2019,5818.169922
8/19/2019,5888.930176
8/20/2019,5842.759766
8/21/2019,5891.189941
8/22/2019,5888.370117
8/23/2019,5735.629883
8/26/2019,5799.339844
8/27/2019,5780.790039
8/28/2019,5818.839844
8/29/2019,5893.649902
8/30/2019,5898.22998
9/3/2019,5857.950195
9/4/2019,5921.959961
9/5/2019,6000.379883
9/6/2019,6006.069824
9/9/2019,6005.990234
9/10/2019,6008.120117
9/11/2019,6051.870117
9/12/2019,6070.22998
9/13/2019,6067.5
9/16/2019,6048.669922
9/17/2019,6064.310059
9/18/2019,6066.419922
9/19/2019,6066.899902
9/20/2019,6037.5
9/23/2019,6036.899902
9/24/2019,5986.580078
9/25/2019,6023.459961
9/26/2019,6009.189941
9/27/2019,5978.109863
9/30/2019,6008.589844
10/1/2019,5935.200195
10/2/2019,5828.930176
10/3/2019,5876.859863
10/4/2019,5960.430176
10/7/2019,5933.759766
10/8/2019,5841.569824
10/9/2019,5896.600098
10/10/2019,5934.560059
10/11/2019,6000.040039
10/14/2019,5991.720215
10/15/2019,6051.390137
10/16/2019,6039.689941
10/17/2019,6056.839844
10/18/2019,6033.259766
10/21/2019,6074.899902
10/22/2019,6053.419922
10/23/2019,6070.870117
10/24/2019,6082.540039
10/25/2019,6107.419922
10/28/2019,6141.509766
10/29/2019,6136.470215
10/30/2019,6156.930176
10/31/2019,6138.72998
11/1/2019,6198.589844
11/4/2019,6221.629883
11/5/2019,6214.279785
11/6/2019,6219.100098
11/7/2019,6238.990234
11/8/2019,6256.109863
11/11/2019,6243.810059
11/12/2019,6253.910156
11/13/2019,6258.580078
11/14/2019,6265.419922
11/15/2019,6314.740234
11/18/2019,6318.02002
11/19/2019,6314.660156
11/20/2019,6292.169922
11/21/2019,6282.589844
11/22/2019,6296.339844
11/25/2019,6344.359863
11/26/2019,6358.459961
11/27/2019,6385.759766
11/29/2019,6361.560059
12/2/2019,6306.879883
12/3/2019,6265.220215
12/4/2019,6305.490234
12/5/2019,6316.689941
12/6/2019,6374.700195
12/9/2019,6355.069824
12/10/2019,6348.310059
12/11/2019,6366.839844
12/12/2019,6422.350098
12/13/2019,6423.930176
12/16/2019,6470.029785
12/17/2019,6472.240234
12/18/2019,6470
12/19/2019,6499.259766
12/20/2019,6531.75
12/23/2019,6537.399902
12/24/2019,6536.580078
12/26/2019,6570.709961
12/27/2019,6571.029785
12/30/2019,6533.910156
12/31/2019,6553.569824
1/2/2020,6609.290039
1/3/2020,6563.319824
1/6/2020,6586.540039
1/7/2020,6568.740234
1/8/2020,6601.149902
1/9/2020,6646.839844
1/10/2020,6627.870117
1/13/2020,6674.129883
1/14/2020,6664.660156
1/15/2020,6677.25
1/16/2020,6733.350098
1/17/2020,6759.509766
1/21/2020,6741.709961
1/22/2020,6743.899902
1/23/2020,6752.089844
1/24/2020,6691.220215
1/27/2020,6585.950195
1/28/2020,6652.299805
1/29/2020,6646.689941
1/30/2020,6668.52002
1/31/2020,6551
2/3/2020,6598.629883
2/4/2020,6697.490234
2/5/2020,6772.97998
2/6/2020,6796.640137
2/7/2020,6761.259766
2/10/2020,6811.830078
2/11/2020,6823.589844
2/12/2020,6867.919922
2/13/2020,6858.919922
2/14/2020,6872.680176
2/18/2020,6853.040039
2/19/2020,6886.470215
2/20/2020,6860.52002
2/21/2020,6788.600098
2/24/2020,6561.939941
2/25/2020,6363.370117
2/26/2020,6339.379883
2/27/2020,6060.669922
2/28/2020,6011.72998
3/2/2020,6288.640137
3/3/2020,6112.069824
3/4/2020,6370.350098
3/5/2020,6155.580078
3/6/2020,6050.799805
3/9/2020,5591.740234
3/10/2020,5868.109863
3/11/2020,5581.759766
3/12/2020,5051.970215
3/13/2020,5522.850098
3/16/2020,4861.220215
3/17/2020,5152.830078
3/18/2020,4885.779785
3/19/2020,4909.129883
3/20/2020,4697.089844
3/23/2020,4559.5
3/24/2020,4987.799805
3/25/2020,5045.350098
3/26/2020,5360.490234
3/27/2020,5179.919922
